Viktor_Chernomyrdin	Yegor_Gaidar
Andrei_Tarkovski	Stanley_Kubrick
Papa_Bento_XIV	João_V_de_Portugal
Papa_Bento_XIV	Maria_Teresa_da_Áustria
Sergiu_Celibidache	Ludwig_van_Beethoven
Sergiu_Celibidache	Johann_Sebastian_Bach
Sergiu_Celibidache	Anton_Bruckner
Sergiu_Celibidache	Johannes_Brahms
Sergiu_Celibidache	Robert_Schumann
Sergiu_Celibidache	Gabriel_Fauré
Michael_Johnson	Usain_Bolt
Friedrich_Wilhelm_Joseph_von_Schelling	Immanuel_Kant
Friedrich_Wilhelm_Joseph_von_Schelling	Johann_Wolfgang_von_Goethe
Friedrich_Wilhelm_Joseph_von_Schelling	Johann_Gottlieb_Fichte
Friedrich_Wilhelm_Joseph_von_Schelling	Georg_Wilhelm_Friedrich_Hegel
Rodolfo_II_da_Germânia	Johannes_Kepler
Rodolfo_II_da_Germânia	Giuseppe_Arcimboldo
Henry_Way_Kendall	Pierre-Gilles_de_Gennes
Henry_Way_Kendall	Jerome_Isaac_Friedman
Mary_Steenburgen	Meryl_Streep
Jimmy_Carter	Anwar_Al_Sadat
Jimmy_Carter	Ronald_Reagan
Jimmy_Carter	Gerald_Ford
Jimmy_Carter	Martin_Luther_King_Jr.
Jimmy_Carter	Fidel_Castro
Jimmy_Carter	Shirin_Ebadi
Jimmy_Carter	Kofi_Annan
Jimmy_Carter	Menachem_Begin
Jimmy_Carter	Walter_Mondale
Jimmy_Carter	Rosalynn_Carter
Jimmy_Carter	Barack_Obama
Simon_van_der_Meer	Subrahmanyan_Chandrasekhar
Simon_van_der_Meer	Klaus_von_Klitzing
Saul_Bellow	Eugenio_Montale
Cláudio	Nero
Cláudio	Vespasiano
Cláudio	Charles_Laughton
Cláudio	Trajano
Cláudio	Augusto
Cláudio	Edward_Gibbon
Cláudio	Pertinax
Cláudio	Adriano
Cláudio	Júlio_César
Cláudio	Calígula
Cláudio	Cícero
Cláudio	Lawrence_Alma-Tadema
Cláudio	Marco_Licínio_Crasso
Cláudio	Tibério
Cláudio	Marco_António
Cláudio	Augusto
Cláudio	Séneca
Nouri_al-Maliki	Saddam_Hussein
Nouri_al-Maliki	Abu_Musab_al-Zarqawi
Nouri_al-Maliki	Jalal_Talabani
Salman_Rushdie	Maomé
Salman_Rushdie	Ruhollah_Khomeini
Andriy_Shevchenko	Pelé
Andriy_Shevchenko	Didier_Drogba
Andriy_Shevchenko	Zico
Andriy_Shevchenko	Nicolas_Anelka
Claire_Danes	Conan_O'Brien
Ali_Hassam_al-Majid	Saddam_Hussein
Ali_Hassam_al-Majid	George_W._Bush
Johannes_Vilhelm_Jensen	Gabriela_Mistral
Alexander_Hamilton	Jean-Baptiste_Colbert
Alexander_Hamilton	James_Madison
Iggy_Pop	Patti_Smith
Iggy_Pop	Slash
Iggy_Pop	Michel_Houellebecq
Iggy_Pop	Lou_Reed
Iggy_Pop	David_Bowie
Iggy_Pop	Andy_Warhol
Iggy_Pop	Madonna
Iggy_Pop	Louis_Armstrong
Iggy_Pop	Jim_Morrison
Carlos_Slim_Helú	Auguste_Rodin
Carlos_Slim_Helú	Bill_Gates
Carlos_Slim_Helú	Carlos_Slim_Helú
Rosalind_Franklin	Francis_Crick
Rosalind_Franklin	James_Watson
Helena_Bonham_Carter	Johnny_Depp
Helena_Bonham_Carter	Ian_Fleming
Helena_Bonham_Carter	Tim_Burton
Helena_Bonham_Carter	Herbert_Henry_Asquith
Helena_Bonham_Carter	Joana_Grey
Helena_Bonham_Carter	Elton_John
Helena_Bonham_Carter	Henry_James
Helena_Bonham_Carter	George_Orwell
Helena_Bonham_Carter	Ana_Bolena
Helena_Bonham_Carter	Christopher_Lee
Helena_Bonham_Carter	Enid_Blyton
Paul_Johann_Ludwig_von_Heyse	Selma_Lagerlöf
David_Duchovny	Charlie_Chaplin
David_Duchovny	Charlie_Chaplin
David_Duchovny	Julianne_Moore
David_Duchovny	Richard_Attenborough
David_Duchovny	Brad_Pitt
David_Duchovny	Angelina_Jolie
David_Duchovny	David_Lynch
George_Washington	Alexander_Hamilton
George_Washington	Marquês_de_La_Fayette
George_Washington	James_Madison
George_Washington	Theodore_Roosevelt
George_Washington	John_Adams
George_Washington	Abraham_Lincoln
George_Washington	Thomas_Jefferson
Annie_Lennox	Stevie_Wonder
Annie_Lennox	Marvin_Gaye
Annie_Lennox	Joni_Mitchell
Hildegarda_de_Bingen	Hipócrates
Hildegarda_de_Bingen	Jesus
Hildegarda_de_Bingen	Bernardo_de_Claraval
Hildegarda_de_Bingen	Agostinho_de_Hipona
Taro_Aso	Yukio_Hatoyama
Taro_Aso	Junichiro_Koizumi
Philipp_Melanchthon	Nicolau_Copérnico
Wangari_Maathai	Mohamed_ElBaradei
Wangari_Maathai	Shirin_Ebadi
Laura_Linney	John_Adams
Laura_Linney	Natasha_Richardson
Robert_A._Heinlein	Charles_Darwin
John_Kenneth_Galbraith	John_F._Kennedy
John_Kenneth_Galbraith	John_F._Kennedy
W._H._Auden	Ígor_Stravinski
W._H._Auden	T._S._Eliot
W._H._Auden	Daniel_Day-Lewis
Theo_Walcott	Sven-Göran_Eriksson
Theo_Walcott	Thierry_Henry
Carl_Sagan	Stephen_Hawking
Carl_Sagan	Isaac_Asimov
Carl_Sagan	Richard_Dawkins
Carl_Sagan	Stephen_Jay_Gould
Eva_Braun	Adolf_Hitler
Eva_Braun	Albert_Speer
Will.i.am	Britney_Spears
Will.i.am	Lil_Wayne
Will.i.am	Nicole_Scherzinger
Will.i.am	Jack_Johnson
Will.i.am	Cheryl_Cole
Will.i.am	Nicki_Minaj
Will.i.am	Justin_Timberlake
Will.i.am	Juanes
Will.i.am	Usher
Will.i.am	Hilary_Duff
Will.i.am	Whitney_Houston
Will.i.am	Rihanna
Will.i.am	Fergie
Will.i.am	Red_Hot_Chili_Peppers
Will.i.am	Michael_Jackson
Will.i.am	David_Guetta
Filipe_II_da_Macedónia	Xenofonte
Filipe_II_da_Macedónia	Plutarco
Filipe_II_da_Macedónia	Val_Kilmer
Filipe_II_da_Macedónia	Demóstenes
Filipe_II_da_Macedónia	Alexandre,_o_Grande
Filipe_II_da_Macedónia	Aristóteles
Arthur_C._Clarke	Jean_Michel_Jarre
Arthur_C._Clarke	Stanley_Kubrick
Jacob_Obrecht	Josquin_des_Prez
Roland_Barthes	Gilles_Deleuze
Roland_Barthes	Claude_Lévi-Strauss
Roland_Barthes	Ferdinand_de_Saussure
Albert_Fert	John_Mather
Albert_Fert	Yoichiro_Nambu
Albert_Fert	George_Fitzgerald_Smoot_III
Haruki_Murakami	Truman_Capote
Haruki_Murakami	F._Scott_Fitzgerald
Lothar_Matthäus	Rudi_Völler
Lothar_Matthäus	Franz_Beckenbauer
Lothar_Matthäus	Jürgen_Klinsmann
Lothar_Matthäus	Diego_Maradona
Lothar_Matthäus	Ruud_Gullit
Óscar_Pereiro	Floyd_Landis
Arnold_Schwarzenegger	John_F._Kennedy
Arnold_Schwarzenegger	Rudolph_Giuliani
Arnold_Schwarzenegger	Bruce_Willis
Arnold_Schwarzenegger	John_McCain
Arnold_Schwarzenegger	Dwayne_Johnson
Arnold_Schwarzenegger	Milton_Friedman
Arnold_Schwarzenegger	John_Wayne
Arnold_Schwarzenegger	Jackie_Chan
Arnold_Schwarzenegger	Jeff_Bridges
Arnold_Schwarzenegger	Ronald_Reagan
Arnold_Schwarzenegger	Richard_Cheney
Arnold_Schwarzenegger	Sylvester_Stallone
Arnold_Schwarzenegger	Quentin_Tarantino
Arnold_Schwarzenegger	Johnny_Weissmuller
Arnold_Schwarzenegger	Jamie_Lee_Curtis
Arnold_Schwarzenegger	James_Cameron
Arnold_Schwarzenegger	Garry_Kasparov
Arnold_Schwarzenegger	Kirk_Douglas
Arnold_Schwarzenegger	Robert_Altman
Arnold_Schwarzenegger	George_H._W._Bush
Arnold_Schwarzenegger	Donald_Trump
Arnold_Schwarzenegger	George_W._Bush
Arnold_Schwarzenegger	Demi_Moore
Ramzan_Kadyrov	Vladimir_Putin
Radovan_Karadžić	Slobodan_Milošević
Brian_Jones	George_Harrison
Brian_Jones	Alan_Alexander_Milne
Jean_Reno	Yves_Montand
Władysław_Reymont	George_Bernard_Shaw
Władysław_Reymont	William_Butler_Yeats
Richard_Holbrooke	Hamid_Karzai
Richard_Holbrooke	Slobodan_Milošević
Richard_Holbrooke	Barack_Obama
Richard_Holbrooke	Franjo_Tuđman
Maximiliano_do_México	Napoleão_III_de_França
Maximiliano_do_México	Pedro_I_do_Brasil
Maximiliano_do_México	Agustín_de_Iturbide
Maximiliano_do_México	Benito_Juárez
Maximiliano_do_México	Pedro_II_do_Brasil
Maximiliano_do_México	Francisco_José_I_da_Áustria
Maximiliano_do_México	Napoleão_Bonaparte
Maximiliano_do_México	Maria_Luísa_de_Áustria
Gerhard_Schröder	Angela_Merkel
Gerhard_Schröder	Helmut_Kohl
Steven_Gerrard	Frank_Lampard
Steven_Gerrard	Joe_Cole
Steven_Gerrard	David_Beckham
Baruch_Blumberg	Renato_Dulbecco
Baruch_Blumberg	Richard_Feynman
Michael_Wittmann	Sepp_Dietrich
Michael_Wittmann	Adolf_Hitler
Thomas_Woodrow_Wilson	William_Howard_Taft
Thomas_Woodrow_Wilson	Léon_Victor_Auguste_Bourgeois
Thomas_Woodrow_Wilson	Warren_G._Harding
Heather_Graham	Lenny_Kravitz
Heather_Graham	Paul_Thomas_Anderson
Christine_Lagarde	Dominique_Strauss-Kahn
Christine_Lagarde	François_Fillon
Christine_Lagarde	Dominique_de_Villepin
Drew_Barrymore	Cameron_Diaz
Drew_Barrymore	Kurt_Cobain
Drew_Barrymore	Kurt_Cobain
Drew_Barrymore	Sophia_Loren
Drew_Barrymore	Hugh_Grant
Drew_Barrymore	Steven_Spielberg
Geórgios_Papandréu_(1952)	Konstantínos_Aléxandru_Karamanlís
Alberto_Fujimori	Alan_García
Alberto_Fujimori	Alan_García
Paulo_Coelho	Ban_Ki-moon
Inácio_de_Antioquia	Maria_(mãe_de_Jesus)
Inácio_de_Antioquia	São_Pedro
Inácio_de_Antioquia	Tomás_de_Aquino
Inácio_de_Antioquia	Orígenes
Inácio_de_Antioquia	Paulo_de_Tarso
Inácio_de_Antioquia	Jesus
Inácio_de_Antioquia	Trajano
Isabelle_Adjani	Jean_Michel_Jarre
Isabelle_Adjani	Daniel_Day-Lewis
Isabelle_Adjani	François_Truffaut
Isabelle_Adjani	Auguste_Rodin
Isabelle_Adjani	Victor_Hugo
Kane_(lutador)	The_Undertaker
Kane_(lutador)	CM_Punk
Kane_(lutador)	Chris_Jericho
Kane_(lutador)	Ken_Anderson
Kane_(lutador)	Triple_H
Kane_(lutador)	Shawn_Michaels
Kane_(lutador)	Kurt_Angle
Kane_(lutador)	The_Undertaker
Eric_Hobsbawm	Karl_Marx
Eric_Hobsbawm	Adolf_Hitler
Eric_Hobsbawm	Leon_Trótski
Maria_II_de_Inglaterra	Henry_Purcell
Rosalynn_Carter	Jimmy_Carter
Jørn_Utzon	Alvar_Aalto
Cristiano_Ronaldo	Khalid_Boulahrouz
Cristiano_Ronaldo	Ferenc_Puskás
Cristiano_Ronaldo	Alex_Ferguson
Cristiano_Ronaldo	Xabi_Alonso
Cristiano_Ronaldo	Luís_Figo
Cristiano_Ronaldo	Arsène_Wenger
Cristiano_Ronaldo	Karim_Benzema
Cristiano_Ronaldo	Johan_Cruijff
Cristiano_Ronaldo	Wayne_Rooney
Cristiano_Ronaldo	Zinédine_Zidane
Cristiano_Ronaldo	Denis_Law
Cristiano_Ronaldo	Ronald_Reagan
Cristiano_Ronaldo	George_Best
Cristiano_Ronaldo	Kaká
Cristiano_Ronaldo	David_Beckham
Pitbull_(rapper)	Lil_Wayne
Pitbull_(rapper)	Usher
Pitbull_(rapper)	Nicole_Scherzinger
Pitbull_(rapper)	Marc_Anthony
Pitbull_(rapper)	Shakira
Louis_Althusser	Jacques_Lacan
Louis_Althusser	Bento_de_Espinoza
Louis_Althusser	Pierre_Bourdieu
Louis_Althusser	Antonio_Gramsci
Louis_Althusser	Claude_Lévi-Strauss
Louis_Althusser	Jacques_Derrida
Louis_Althusser	Jacques_Lacan
Louis_Althusser	Karl_Marx
Louis_Althusser	Sigmund_Freud
Louis_Althusser	Sigmund_Freud
Louis_Althusser	Anthony_Giddens
Louis_Althusser	Lenin
Louis_Althusser	Georg_Wilhelm_Friedrich_Hegel
Louis_Althusser	Michel_Foucault
Louis_Althusser	Mao_Tsé-Tung
River_Phoenix	Christian_Slater
River_Phoenix	Johnny_Depp
River_Phoenix	Arthur_Rimbaud
River_Phoenix	Leonardo_DiCaprio
River_Phoenix	Kevin_Kline
River_Phoenix	Robert_Redford
River_Phoenix	Tom_Cruise
River_Phoenix	Dan_Aykroyd
River_Phoenix	John_Frusciante
River_Phoenix	Federico_Fellini
River_Phoenix	Harrison_Ford
River_Phoenix	Kurt_Cobain
River_Phoenix	Sean_Astin
River_Phoenix	Anastacia
River_Phoenix	Flea
River_Phoenix	Keanu_Reeves
River_Phoenix	Brad_Pitt
River_Phoenix	Anne_Rice
River_Phoenix	Red_Hot_Chili_Peppers
River_Phoenix	Joaquin_Phoenix
Hanns_Eisler	Arnold_Schönberg
Septímio_Severo	Alexandre_Severo
Septímio_Severo	Caracala
Septímio_Severo	Cláudio
Septímio_Severo	Caracala
Septímio_Severo	Marco_Aurélio
Septímio_Severo	Pertinax
Septímio_Severo	Alexandre,_o_Grande
Septímio_Severo	Geta
Septímio_Severo	Tibério
Robert_Edward_Lee	Jefferson_Davis
Robert_Edward_Lee	Ulysses_S._Grant
Robert_Edward_Lee	Ulysses_S._Grant
Robert_Edward_Lee	Gerald_Ford
Willy_Brandt	Robert_McNamara
Willy_Brandt	Fidel_Castro
Willy_Brandt	Ludwig_Erhard
Willy_Brandt	Deng_Xiaoping
Willy_Brandt	Norman_Borlaug
Willy_Brandt	Yasser_Arafat
Willy_Brandt	Walter_Scheel
Willy_Brandt	Konrad_Adenauer
Willy_Brandt	Mikhail_Gorbachev
Willy_Brandt	Kurt_Georg_Kiesinger
Willy_Brandt	Erich_Honecker
Willy_Brandt	Richard_Nixon
Willy_Brandt	Markus_Wolf
Willy_Brandt	Helmut_Schmidt
Willy_Brandt	Gustav_Heinemann
Willy_Brandt	Saddam_Hussein
Willy_Brandt	Henry_Kissinger
Luis_Aragonés	Thierry_Henry
Ray_Bradbury	Rock_Hudson
Ray_Bradbury	John_Huston
Ray_Bradbury	François_Truffaut
Ray_Bradbury	Alfred_Hitchcock
Josh_Hartnett	Denzel_Washington
Joseph_Smith_Jr	Joseph_Smith_Jr.
Lucas_Grabeel	Vanessa_Hudgens
Lucas_Grabeel	Corbin_Bleu
Lucas_Grabeel	Edward_Norton
Lucas_Grabeel	Ashley_Tisdale
Lucas_Grabeel	Brad_Pitt
Lucas_Grabeel	Zac_Efron
Giovanni_Paisiello	Élisabeth-Louise_Vigée-Le_Brun
Diana_Krall	Joni_Mitchell
Brooke_Shields	Henrique_IV_de_França
Brooke_Shields	Lucrécia_Bórgia
Brooke_Shields	Tom_Cruise
Brooke_Shields	Juan_Carlos_da_Espanha
Brooke_Shields	Andre_Agassi
Brooke_Shields	Brooke_Shields
Brooke_Shields	Carlos_I_de_Espanha
Brooke_Shields	Michael_Jackson
Marjane_Satrapi	Iggy_Pop
Marjane_Satrapi	Ruhollah_Khomeini
Ben_Stiller	Steve_Carell
Ben_Stiller	Amanda_Peet
Cimabue	Giorgio_Vasari
Cimabue	Dante_Alighieri
Cimabue	Giotto_di_Bondone
Michael_Haydn	Wolfgang_Amadeus_Mozart
Michael_Haydn	Joseph_Haydn
Michael_Haydn	Carl_Maria_von_Weber
Dag_Hammarskjöld	U_Thant
Dag_Hammarskjöld	Nikita_Khrushchov
Dag_Hammarskjöld	Patrice_Lumumba
Dag_Hammarskjöld	Trygve_Lie
Dag_Hammarskjöld	Gamal_Abdel_Nasser
Dag_Hammarskjöld	Linus_Pauling
Frederico_III_da_Dinamarca	Cristiano_V_da_Dinamarca
Frederico_III_da_Dinamarca	Ana_da_Grã-Bretanha
Magic_Johnson	Red_Hot_Chili_Peppers
Robert_Mundell	Amartya_Sen
John_Richard_Hicks	Wassily_Leontief
Georges_Braque	Pablo_Picasso
Georges_Braque	Wolfgang_Amadeus_Mozart
Filipe,_Duque_de_Edimburgo	Maria_de_Teck
Filipe,_Duque_de_Edimburgo	Isabel_II_do_Reino_Unido
Filipe,_Duque_de_Edimburgo	Constantino_I_da_Grécia
Filipe,_Duque_de_Edimburgo	Vitória_do_Reino_Unido
Filipe,_Duque_de_Edimburgo	Frederico_VIII_da_Dinamarca
Filipe,_Duque_de_Edimburgo	Nicolau_II_da_Rússia
Filipe,_Duque_de_Edimburgo	Guilherme_II_da_Alemanha
Filipe,_Duque_de_Edimburgo	Cristiano_IX_da_Dinamarca
Filipe,_Duque_de_Edimburgo	Laura_Bush
Filipe,_Duque_de_Edimburgo	Jorge_I_da_Grécia
Filipe,_Duque_de_Edimburgo	Jorge_II_da_Grécia
Filipe,_Duque_de_Edimburgo	Jorge_VI_do_Reino_Unido
Filipe,_Duque_de_Edimburgo	Alberto_de_Saxe-Coburgo-Gota
Filipe,_Duque_de_Edimburgo	Paulo_I_da_Grécia
Filipe,_Duque_de_Edimburgo	Carlos,_Príncipe_de_Gales
Filipe,_Duque_de_Edimburgo	Jorge_V_do_Reino_Unido
Filipe,_Duque_de_Edimburgo	Eduardo_VII_do_Reino_Unido
Filipe,_Duque_de_Edimburgo	Frederico_III_da_Alemanha
Filipe,_Duque_de_Edimburgo	Nicolau_I_da_Rússia
Filipe,_Duque_de_Edimburgo	Cristiano_X_da_Dinamarca
Filipe,_Duque_de_Edimburgo	Winston_Churchill
Filipe,_Duque_de_Edimburgo	George_W._Bush
Filipe,_Duque_de_Edimburgo	Alexandre_III_da_Rússia
Théodore_Géricault	Michelangelo
Théodore_Géricault	Peter_Paul_Rubens
Théodore_Géricault	Eugène_Delacroix
Théodore_Géricault	Caravaggio
Marisa_Tomei	Renée_Zellweger
Marisa_Tomei	Christian_Slater
Marisa_Tomei	Anna_Paquin
Marisa_Tomei	Madonna
Marisa_Tomei	Tom_Cruise
Marisa_Tomei	Alanis_Morissette
Marisa_Tomei	Philip_Seymour_Hoffman
Marisa_Tomei	John_Travolta
Marisa_Tomei	Ethan_Hawke
Molière	Luigi_Pirandello
Luigi_Galvani	Mary_Shelley
Luigi_Galvani	Hipócrates
Luigi_Galvani	Alessandro_Volta
Tarja_Turunen	Hans_Zimmer
Tarja_Turunen	Giacomo_Puccini
Tarja_Turunen	Giuseppe_Verdi
Tarja_Turunen	Whitney_Houston
Tarja_Turunen	Ozzy_Osbourne
Tarja_Turunen	Andrew_Lloyd_Webber
Tarja_Turunen	Tarja_Halonen
Tarja_Turunen	Aretha_Franklin
Tarja_Turunen	Richard_Wagner
Marshall_McLuhan	Marshall_McLuhan
Marshall_McLuhan	Marshall_McLuhan
Marshall_McLuhan	Marshall_McLuhan
Marshall_McLuhan	Marshall_McLuhan
Charles_Darwin	Thomas_Malthus
Charles_Darwin	William_Herschel
Charles_Darwin	Erasmo_de_Roterdão
Charles_Darwin	Joseph_Hooker
Charles_Darwin	Alfred_Russel_Wallace
Charles_Darwin	Herbert_Spencer
Charles_Darwin	Alexander_von_Humboldt
Charles_Darwin	Gregor_Mendel
Charles_Darwin	Jean-Baptiste_de_Lamarck
Charles_Darwin	Thomas_Malthus
Charles_Darwin	Isaac_Newton
Charles_Darwin	Francis_Galton
Charles_Darwin	James_Prescott_Joule
Charles_Darwin	Joseph_Dalton_Hooker
Ivan_Turgueniev	Alexandre_II_da_Rússia
Ivan_Turgueniev	Georg_Wilhelm_Friedrich_Hegel
Kim_Campbell	Brian_Mulroney
Sean_Penn	Adrien_Brody
Sean_Penn	Daniel_Day-Lewis
Sean_Penn	Jeff_Bridges
Sean_Penn	Lisa_Kudrow
Sean_Penn	Jamie_Foxx
Sean_Penn	Madonna
Sean_Penn	Robin_Wright_Penn
Alexandra_da_Dinamarca	Maria_de_Teck
Alexandra_da_Dinamarca	Eduardo_VII_do_Reino_Unido
Alexandra_da_Dinamarca	Jorge_V_do_Reino_Unido
Alexandra_da_Dinamarca	Cristiano_IX_da_Dinamarca
Alexandra_da_Dinamarca	Eduardo_VII_do_Reino_Unido
Alexandra_da_Dinamarca	Alberto_de_Saxe-Coburgo-Gota
Alexandra_da_Dinamarca	Vitória_do_Reino_Unido
Alexandra_da_Dinamarca	Winston_Churchill
Alexandra_da_Dinamarca	Alexandre_III_da_Rússia
Alfred_Russel_Wallace	Joseph_Conrad
Alfred_Russel_Wallace	Alexander_von_Humboldt
Alfred_Russel_Wallace	Albert_Abraham_Michelson
Alfred_Russel_Wallace	Thomas_Malthus
Alfred_Russel_Wallace	Robert_Owen
Alfred_Russel_Wallace	Thomas_Paine
Alfred_Russel_Wallace	Charles_Darwin
Alfred_Russel_Wallace	Joseph_Hooker
Alfred_Russel_Wallace	William_Wallace
Benjamin_Harrison	William_Henry_Harrison
Benjamin_Harrison	Grover_Cleveland
Harry_Truman	Joseph_McCarthy
Harry_Truman	Dwight_D._Eisenhower
Harry_Truman	Josef_Stalin
Harry_Truman	Franklin_Delano_Roosevelt
Steve_Wozniak	Steve_Jobs
Cyd_Charisse	Greta_Garbo
Cyd_Charisse	Fred_Astaire
Cyd_Charisse	Gene_Kelly
Johannes_Brahms	Wolfgang_Amadeus_Mozart
Johannes_Brahms	Richard_Wagner
Johannes_Brahms	Ludwig_van_Beethoven
Johannes_Brahms	Franz_Liszt
Stéphane_Mallarmé	Ezra_Pound
Stéphane_Mallarmé	Guillaume_Apollinaire
Stéphane_Mallarmé	Édouard_Manet
Stéphane_Mallarmé	André_Gide
Stéphane_Mallarmé	Stéphane_Mallarmé
Stéphane_Mallarmé	Arthur_Rimbaud
Stéphane_Mallarmé	Edgar_Allan_Poe
Stéphane_Mallarmé	Virgílio
Stéphane_Mallarmé	Franz_Kafka
Stéphane_Mallarmé	Oscar_Wilde
Stéphane_Mallarmé	Victor_Hugo
Stéphane_Mallarmé	Paul_Verlaine
Stéphane_Mallarmé	Claude_Debussy
Michael_Stich	Boris_Becker
Mahmoud_Abbas	Yasser_Arafat
Ana_da_Grã-Bretanha	Guilherme_III_de_Inglaterra
Ana_da_Grã-Bretanha	Jaime_II_de_Inglaterra
Ana_da_Grã-Bretanha	Jaime_II_de_Inglaterra
Ana_da_Grã-Bretanha	Jorge_I_da_Grã-Bretanha
Ferdinand_Porsche	Adolf_Hitler
Albert_Einstein	Stephen_Hawking
Albert_Einstein	Niels_Bohr
Albert_Einstein	David_Ben-Gurion
Albert_Einstein	Bento_de_Espinoza
Albert_Einstein	Hendrik_Lorentz
Albert_Einstein	Euclides
Albert_Einstein	Wilhelm_Ostwald
Albert_Einstein	Bertrand_Russell
Albert_Einstein	Robert_Oppenheimer
Albert_Einstein	Adolf_Hitler
Albert_Einstein	Charles_Edouard_Guillaume
Albert_Einstein	Max_Born
Albert_Einstein	Max_Planck
Albert_Einstein	Ernst_Mach
Albert_Einstein	Isaac_Newton
Albert_Einstein	Chaim_Weizmann
William_Blake	Patti_Smith
William_Blake	Emanuel_Swedenborg
William_Blake	Virginia_Woolf
William_Blake	Mary_Wollstonecraft
William_Blake	James_Joyce
William_Blake	William_Butler_Yeats
William_Blake	John_Milton
William_Blake	Allen_Ginsberg
William_Blake	Dante_Alighieri
William_Blake	Jim_Morrison
John_Rawls	Immanuel_Kant
John_Rawls	Jürgen_Habermas
John_Rawls	John_Locke
John_Rawls	Cícero
John_Rawls	Nicolau_Maquiavel
John_Rawls	Abraham_Lincoln
John_Rawls	Thomas_Hobbes
John_Rawls	Robert_Nozick
John_Rawls	Immanuel_Kant
John_Rawls	Aristóteles
John_Rawls	Georg_Wilhelm_Friedrich_Hegel
John_Rawls	Amartya_Sen
Fernando_González	Roger_Federer
Fernando_González	Rafael_Nadal
Joe_Biden	Richard_Cheney
Joe_Biden	Barack_Obama
Hans_Christian_Andersen	William_Shakespeare
Jürgen_Melzer	Novak_Đoković
Jürgen_Melzer	Juan_Martín_del_Potro
Jürgen_Melzer	Lleyton_Hewitt
Fritz_Pregl	Richard_Adolf_Zsigmondy
Fritz_Pregl	Wilhelm_Ostwald
John_Mather	Albert_Fert
John_Mather	George_Fitzgerald_Smoot_III
John_Mather	George_Fitzgerald_Smoot_III
Alan_Greenspan	Ronald_Reagan
Alan_Greenspan	Gerald_Ford
Alan_Greenspan	Richard_Nixon
Aimé_Césaire	Stéphane_Mallarmé
Aimé_Césaire	Arthur_Rimbaud
Aimé_Césaire	William_Shakespeare
Aimé_Césaire	Pablo_Picasso
Aimé_Césaire	Josef_Stalin
Pedro_Abelardo	Bernardo_de_Claraval
Susan_Boyle	Gordon_Brown
Susan_Boyle	Whitney_Houston
Susan_Boyle	Oprah_Winfrey
Susan_Boyle	Demi_Moore
Don_McLean	Vincent_van_Gogh
Isabel_da_Rússia	Frederico_II_da_Prússia
Isabel_da_Rússia	Catarina_I_da_Rússia
Isabel_da_Rússia	Luís_XV_de_França
Isabel_da_Rússia	Pedro_I_da_Rússia
Rowan_Atkinson	Jeff_Goldblum
Rowan_Atkinson	Sean_Connery
Papa_Clemente_XIV	Francisco_de_Assis
Shigeru_Miyamoto	Hayao_Miyazaki
Shigeru_Miyamoto	Bruce_Lee
Shigeru_Miyamoto	Madre_Teresa_de_Calcutá
Shigeru_Miyamoto	Mahatma_Gandhi
Robert_Plant	David_Bowie
Robert_Plant	Steven_Tyler
Robert_Plant	Jimmy_Page
Robert_Plant	Gene_Simmons
Robert_Plant	Freddie_Mercury
Robert_Plant	Mick_Jagger
Robert_Plant	Ozzy_Osbourne
Robert_Plant	Jimi_Hendrix
Robert_Plant	Elvis_Presley
Robert_Plant	Aerosmith
Kevin_Costner	Oliver_Stone
Johann_Bernoulli	Daniel_Bernoulli
Johann_Bernoulli	Gottfried_Leibniz
Johann_Bernoulli	Leonhard_Euler
Johann_Bernoulli	Jakob_Bernoulli
Jean-Marie_Le_Pen	Joana_d'Arc
Jean-Marie_Le_Pen	Jacques_Chirac
Vladimir_Horowitz	Georges_Bizet
Vladimir_Horowitz	Mstislav_Rostropovich
Vladimir_Horowitz	John_Philip_Sousa
Vladimir_Horowitz	Franz_Liszt
Vladimir_Horowitz	Alexander_Scriabin
Vladimir_Horowitz	Alexander_Scriabin
Vladimir_Horowitz	Yehudi_Menuhin
Vladimir_Horowitz	Domenico_Scarlatti
Vladimir_Horowitz	Piotr_Ilitch_Tchaikovsky
Vladimir_Horowitz	Robert_Schumann
Vladimir_Horowitz	Ludwig_van_Beethoven
Vladimir_Horowitz	Leonard_Bernstein
Arthur_Leonard_Schawlow	Nicolaas_Bloembergen
Arthur_Leonard_Schawlow	Kai_Siegbahn
François_Truffaut	Ray_Bradbury
François_Truffaut	Claude_Jade
François_Truffaut	Catherine_Deneuve
François_Truffaut	Orson_Welles
François_Truffaut	François_Mitterrand
François_Truffaut	Steven_Spielberg
François_Truffaut	Quentin_Tarantino
François_Truffaut	Jean-Paul_Sartre
François_Truffaut	Isabelle_Adjani
François_Truffaut	Roberto_Rossellini
François_Truffaut	Martin_Scorsese
François_Truffaut	Éric_Rohmer
François_Truffaut	Alfred_Hitchcock
François_Truffaut	Victor_Hugo
François_Truffaut	Jean-Luc_Godard
Amanda_Seyfried	Vanessa_Redgrave
Amanda_Seyfried	Colin_Firth
Amanda_Seyfried	Vanessa_Hudgens
Amanda_Seyfried	Julianne_Moore
Amanda_Seyfried	Kristen_Bell
Amanda_Seyfried	Liam_Neeson
Amanda_Seyfried	Megan_Fox
Amanda_Seyfried	Pierce_Brosnan
Amanda_Seyfried	Meryl_Streep
