user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
lino_lacedelli	1	(3700)	0	(8906)	0	(6170)	0	(8123)	0.00	(4103)	0.00003	(5930)
ada_lovelace	2	(2064)	3	(1233)	2	(265)	1	(2625)	22028.40	(1217)	0.00008	(3620)
augustus_de_morgan	1	(3700)	0	(8906)	1	(1670)	0	(8123)	0.00	(4103)	0.00004	(5285)
charles_babbage	2	(2064)	2	(2262)	2	(265)	1	(2625)	11078.37	(1712)	0.00006	(4272)
lord_byron	4	(953)	2	(2262)	2	(265)	1	(2625)	76082.55	(508)	0.00009	(3443)
ada_yonath	2	(2064)	2	(2262)	2	(265)	2	(422)	0.00	(4103)	0.00014	(1958)
thomas_a._steitz	2	(2064)	2	(2262)	2	(265)	2	(422)	0.00	(4103)	0.00014	(1958)
venkatraman_ramakrishnan	2	(2064)	2	(2262)	2	(265)	2	(422)	0.00	(4103)	0.00014	(1958)
adam_brody	1	(3700)	1	(4428)	1	(1670)	1	(2625)	0.00	(4103)	0.00011	(2999)
rachel_bilson	2	(2064)	2	(2262)	1	(1670)	1	(2625)	2.00	(3782)	0.00021	(1096)
adam_clayton	1	(3700)	3	(1233)	1	(1670)	2	(422)	10402.01	(1739)	0.00006	(4179)
bono	5	(730)	3	(1233)	2	(265)	2	(422)	26193.95	(1097)	0.00016	(1633)
larry_mullen,_jr	1	(3700)	0	(8906)	1	(1670)	0	(8123)	0.00	(4103)	0.00003	(5686)
naomi_campbell	5	(730)	2	(2262)	1	(1670)	2	(422)	59703.81	(625)	0.00013	(2655)
adam_jerzy_czartoryski	1	(3700)	1	(4428)	0	(6170)	0	(8123)	1.00	(3901)	0.00003	(5930)
adam_kazimierz_czartoryski	1	(3700)	0	(8906)	0	(6170)	0	(8123)	0.00	(4103)	0.00004	(5196)
adam_lambert	1	(3700)	5	(498)	1	(1670)	2	(422)	30.61	(3299)	0.00002	(6655)
aerosmith	19	(51)	5	(498)	2	(265)	2	(422)	76669.75	(502)	0.00052	(218)
kris_allen	1	(3700)	2	(2262)	1	(1670)	2	(422)	0.00	(4103)	0.00002	(7068)
paula_abdul	3	(1334)	0	(8906)	1	(1670)	0	(8123)	0.00	(4103)	0.00004	(5398)
simon_cowell	6	(564)	0	(8906)	1	(1670)	0	(8123)	0.00	(4103)	0.00008	(3586)
adam_levine	0	(7139)	4	(734)	0	(6170)	2	(422)	0.00	(4103)	0.00002	(7150)
alicia_keys	8	(364)	13	(51)	3	(99)	2	(422)	114667.90	(348)	0.00017	(1599)
natasha_bedingfield	3	(1334)	1	(4428)	1	(1670)	1	(2625)	5953.00	(2176)	0.00032	(534)
ying_yang_twins	3	(1334)	2	(2262)	1	(1670)	2	(422)	489.63	(3033)	0.00008	(3577)
adam_savage	2	(2064)	1	(4428)	1	(1670)	1	(2625)	0.00	(4103)	0.00017	(1502)
jamie_hyneman	2	(2064)	1	(4428)	1	(1670)	1	(2625)	0.00	(4103)	0.00017	(1502)
adam_smith	9	(303)	3	(1233)	2	(265)	1	(2625)	205775.15	(194)	0.00072	(106)
david_hume	5	(730)	6	(333)	2	(265)	2	(422)	252294.60	(161)	0.00065	(134)
david_ricardo	4	(953)	2	(2262)	2	(265)	1	(2625)	10256.45	(1745)	0.00062	(149)
