Mwai_Kibaki	Daniel_Moi
John_Cena	Shawn_Michaels
Steven_Seagal	Sharon_Stone
Steven_Seagal	Arnold_Schwarzenegger
Steven_Seagal	Jean-Claude_Van_Damme
Steven_Seagal	Chuck_Norris
Steven_Seagal	Sean_Connery
Kubilaj-chan	Marco_Polo
Kubilaj-chan	Czyngis-chan
Clement_Richard_Attlee	Harold_Wilson
Clement_Richard_Attlee	Winston_Churchill
Edward_III	Karol_V_Mądry
Edward_III	Robert_I_Bruce
Edward_III	Edward_II
Edward_III	Ryszard_II
Maria_Callas	Georges_Bizet
Maria_Callas	Pietro_Mascagni
Maria_Callas	Joseph_Haydn
Maria_Callas	Joan_Sutherland
Maria_Callas	Ludwig_van_Beethoven
Maria_Callas	Wolfgang_Amadeusz_Mozart
Maria_Callas	Gioacchino_Rossini
Maria_Callas	Vincenzo_Bellini
Maria_Callas	Richard_Wagner
Maria_Callas	Christoph_Willibald_Gluck
Maria_Callas	Luigi_Cherubini
Maria_Callas	Eugen_d'Albert
Maria_Callas	Gaetano_Donizetti
Maria_Callas	Giacomo_Puccini
Maria_Callas	Giuseppe_Verdi
Lindsay_Lohan	Jamie_Lee_Curtis
Lindsay_Lohan	Scarlett_Johansson
Gottfried_Wilhelm_Leibniz	Isaac_Newton
Gottfried_Wilhelm_Leibniz	Immanuel_Kant
Gottfried_Wilhelm_Leibniz	David_Hume
Gottfried_Wilhelm_Leibniz	Kartezjusz
Britney_Spears	Christina_Aguilera
Britney_Spears	Nicki_Minaj
Britney_Spears	Justin_Timberlake
Britney_Spears	Jamie_Lynn_Spears
Britney_Spears	Rihanna
Britney_Spears	Michael_Jackson
Filip_IV_Piękny	Bonifacy_VIII
Giambattista_Vico	Thomas_Hobbes
Giambattista_Vico	James_Joyce
Giambattista_Vico	Gottfried_Wilhelm_Leibniz
Giambattista_Vico	Adam_Mickiewicz
Giambattista_Vico	Kartezjusz
Christopher_Plummer	Rudyard_Kipling
Christopher_Plummer	Arystoteles
Georg_Wilhelm_Friedrich_Hegel	Sigmund_Freud
Georg_Wilhelm_Friedrich_Hegel	Adam_Mickiewicz
Georg_Wilhelm_Friedrich_Hegel	Johann_Gottlieb_Fichte
Georg_Wilhelm_Friedrich_Hegel	Friedrich_Hölderlin
Georg_Wilhelm_Friedrich_Hegel	Friedrich_Wilhelm_Joseph_von_Schelling
Georg_Wilhelm_Friedrich_Hegel	Platon
Leopold_III_Koburg	Baldwin_I_Koburg
Leopold_III_Koburg	Leopold_I_Koburg
Leopold_III_Koburg	Albert_I_Koburg
Charles_de_Gaulle	Mohammad_Reza_Pahlawi
Charles_de_Gaulle	Pierre_Laval
Charles_de_Gaulle	Félix_Houphouët-Boigny
Charles_de_Gaulle	Michel_Debré
Charles_de_Gaulle	Philippe_Pétain
Charles_de_Gaulle	Albert_Lebrun
Charles_de_Gaulle	Kurt_Georg_Kiesinger
Charles_de_Gaulle	Richard_Nixon
Charles_de_Gaulle	Georges_Pompidou
Charles_de_Gaulle	André_Malraux
Charles_de_Gaulle	Makarios_III
Jean-Auguste-Dominique_Ingres	Jacques-Louis_David
Andrea_Palladio	Christopher_Wren
Raúl_Castro	Ernesto_Guevara
Raúl_Castro	Fidel_Castro
Georges_Clemenceau	Aristide_Briand
Lee_Van_Cleef	Sergio_Leone
Abdullah_bin_Abdulaziz_Al_Saud	Fahd_ibn_Abd_al-Aziz_as-Saud
Herodot	Ajschylos
Herodot	Sofokles
Herodot	Homer
Herodot	Perykles
Herodot	Kserkses
Herodot	Tukidydes
Walentynian_III	Teodozjusz_I_Wielki
Porfirio_Díaz	Benito_Juárez
Porfirio_Díaz	Francisco_Madero
Sun_Zi	Konfucjusz
Sun_Zi	Sima_Qian
Lew_Trocki	Richard_Burton
Lew_Trocki	Trygve_Lie
Lew_Trocki	Neron
Lew_Trocki	Alain_Delon
Lew_Trocki	Frida_Kahlo
Lew_Trocki	Geoffrey_Rush
Lew_Trocki	Józef_Stalin
Mia_Farrow	Frank_Sinatra
Mia_Farrow	Woody_Allen
Kanye_West	The_Police
Kanye_West	Arnold_Schwarzenegger
Kanye_West	Britney_Spears
Kanye_West	Jamie_Foxx
Kanye_West	Taylor_Swift
Kanye_West	Jay-Z
Kanye_West	50_Cent
Kanye_West	Red_Hot_Chili_Peppers
Pete_Postlethwaite	Steven_Spielberg
Luís_de_Camões	Homer
Luís_de_Camões	Wergiliusz
Zac_Efron	Vanessa_Hudgens
Francis_Fukuyama	Jean_Baudrillard
Francis_Fukuyama	Samuel_Huntington
Francis_Fukuyama	Paul_Wolfowitz
Filip_(książę_Asturii)	Fryderyk_III_Hohenzollern
Filip_(książę_Asturii)	Alfons_XII_Burbon
Filip_(książę_Asturii)	Wilhelm_II_Hohenzollern
Alan_Parker	Kate_Winslet
Alan_Parker	Matthew_Broderick
Alan_Parker	Diane_Keaton
Alan_Parker	Jodie_Foster
George_Armstrong_Custer	Buffalo_Bill
Fränk_Schleck	Paolo_Bettini
Grzegorz_z_Nazjanzu	Jan_Chryzostom
Grzegorz_z_Nazjanzu	Bazyli_Wielki
Rafael_Correa	Hugo_Chávez
Rafael_Correa	Michelle_Bachelet
Rafael_Correa	Mahmud_Ahmadineżad
Rafael_Correa	Cristina_Fernández_de_Kirchner
Rafael_Correa	Raúl_Castro
Aleksander_Puszkin	Adam_Mickiewicz
Lady_Jane_Grey	Edward_VI_Tudor
Lady_Jane_Grey	Maria_I_Stuart
Audrey_Hepburn	Grace_Grimaldi
Audrey_Hepburn	Humphrey_Bogart
Audrey_Hepburn	Gary_Cooper
Audrey_Hepburn	Cary_Grant
Audrey_Hepburn	Fred_Astaire
Audrey_Hepburn	Peter_O'Toole
Audrey_Hepburn	Sean_Connery
Stevie_Wonder	Snoop_Dogg
Ferdinand_Lassalle	Karol_Marks
Valdas_Adamkus	Dalia_Grybauskaitė
Valdas_Adamkus	Lech_Kaczyński
Władimir_Kramnik	Viswanathan_Anand
Władimir_Kramnik	Garri_Kasparow
Jerzy_III_Hanowerski	Jerzy_IV_Hanowerski
Jerzy_III_Hanowerski	Jerzy_II_Hanowerski
Jerzy_III_Hanowerski	Anna_Stuart
Jerzy_III_Hanowerski	Horatio_Nelson
Millard_Fillmore	Franklin_Pierce
Millard_Fillmore	Zachary_Taylor
Claude_Jade	Alfred_Hitchcock
Claude_Jade	François_Truffaut
Innocenty_XII	Klemens_XI
Innocenty_XII	Aleksander_VIII
Salvador_Allende	Augusto_Pinochet
Salvador_Allende	Henry_Kissinger
Salvador_Allende	Richard_Nixon
Wasilij_Zajcew	Ed_Harris
Wasilij_Zajcew	Jude_Law
Nico	Brian_Eno
Nico	Marilyn_Monroe
Nico	Lou_Reed
Sting	The_Police
Sting	Mary_Shelley
Sting	Meryl_Streep
Tyberiusz	Oktawian_August
Tyberiusz	Neron
Tyberiusz	Kaligula
Tyberiusz	Jan_Chrzciciel
Rogier_van_der_Weyden	Albrecht_Dürer
Rogier_van_der_Weyden	Jan_van_Eyck
Hans_Zimmer	Lisa_Gerrard
Wentworth_Miller	Nicole_Kidman
Antonio_Gramsci	György_Lukács
Szenuda_III	Hosni_Mubarak
Andreas_Vesalius	Tycjan
Edvard_Hagerup_Grieg	Bjørnstjerne_Bjørnson
Marguerite_Yourcenar	Hadrian
Freddie_Mercury	Bob_Geldof
Freddie_Mercury	Johnny_Depp
Freddie_Mercury	Timothy_Dalton
Freddie_Mercury	Brian_May
Freddie_Mercury	Elton_John
Freddie_Mercury	George_Michael
Freddie_Mercury	Annie_Lennox
Freddie_Mercury	Giuseppe_Verdi
Freddie_Mercury	Kurt_Cobain
Freddie_Mercury	David_Bowie
Freddie_Mercury	Robert_De_Niro
Freddie_Mercury	Jimi_Hendrix
Freddie_Mercury	Robert_Plant
Klemens_VIII	Leon_XI
Klemens_VIII	Innocenty_IX
Klemens_VIII	Giordano_Bruno
Taio_Cruz	Justin_Timberlake
Taio_Cruz	Britney_Spears
Taio_Cruz	Leona_Lewis
Masaccio	Giorgio_Vasari
John_Mayer	Alicia_Keys
John_Mayer	Jennifer_Aniston
John_Mayer	Sting
John_Mayer	Taylor_Swift
John_Mayer	Kanye_West
John_Mayer	Jay-Z
John_Mayer	Stevie_Ray_Vaughan
John_Mayer	Alanis_Morissette
John_Mayer	Suzanne_Vega
Samuel_Huntington	Arnold_Joseph_Toynbee
Samuel_Huntington	Jimmy_Carter
Henryk_VII_Tudor	Henryk_VIII_Tudor
Henryk_VII_Tudor	Ryszard_III_York
Henryk_VII_Tudor	Maksymilian_I_Habsburg
Henryk_VII_Tudor	Elżbieta_York
Mahatma_Gandhi	Rabindranath_Tagore
Mahatma_Gandhi	Mahomet
Mahatma_Gandhi	Jawaharlal_Nehru
Thom_Yorke	Björk
Paul_Scofield	Thomas_More
Billy_Wilder	Gloria_Swanson
Billy_Wilder	Jack_Lemmon
Konstantin_Czernienko	Jurij_Andropow
Konstantin_Czernienko	Michaił_Gorbaczow
Konstantin_Czernienko	Gieorgij_Malenkow
Jimi_Hendrix	Steve_Vai
Jimi_Hendrix	Buddy_Holly
Jimi_Hendrix	Ray_Charles
Jimi_Hendrix	Joe_Satriani
Jimi_Hendrix	Paul_McCartney
Jimi_Hendrix	Marlon_Brando
Jimi_Hendrix	James_Dean
Jimi_Hendrix	Prince
Jimi_Hendrix	George_Harrison
Jimi_Hendrix	B.B._King
Jimi_Hendrix	Lenny_Kravitz
Jimi_Hendrix	Slash
Jimi_Hendrix	Jeff_Beck
Jimi_Hendrix	Miles_Davis
Jimi_Hendrix	Stevie_Ray_Vaughan
Jimi_Hendrix	Yoko_Ono
Jimi_Hendrix	Jimmy_Page
Jimi_Hendrix	Brian_May
Jimi_Hendrix	Chuck_Berry
Jimi_Hendrix	Bob_Dylan
Jimi_Hendrix	Robert_Johnson
Jimi_Hendrix	Yngwie_Malmsteen
Jimi_Hendrix	Eric_Clapton
Joseph_Smith	Jezus_Chrystus
Jules_Mazarin	Jean-Baptiste_Colbert
Aldo_Moro	Romano_Prodi
Aldo_Moro	Paweł_VI
Aldo_Moro	Giulio_Andreotti
Frederick_Banting	Jerzy_V
Kim_Basinger	Lauren_Bacall
Kim_Basinger	Juliette_Binoche
Kim_Basinger	Kathy_Bates
Kim_Basinger	Judi_Dench
Kim_Basinger	Alec_Baldwin
Friedrich_Nietzsche	Martin_Heidegger
Friedrich_Nietzsche	Paul_Heyse
Friedrich_Nietzsche	Ayn_Rand
Friedrich_Nietzsche	Arystoteles
Friedrich_Nietzsche	Sokrates
Friedrich_Nietzsche	Gilles_Deleuze
Friedrich_Nietzsche	Rainer_Maria_Rilke
Friedrich_Nietzsche	Georg_Simmel
Friedrich_Nietzsche	André_Gide
Friedrich_Nietzsche	August_Strindberg
Friedrich_Nietzsche	Gabriele_d'Annunzio
Friedrich_Nietzsche	Alfred_Rosenberg
Friedrich_Nietzsche	Thomas_Mann
Friedrich_Nietzsche	Albert_Camus
Friedrich_Nietzsche	Hermann_Hesse
Friedrich_Nietzsche	Platon
Friedrich_Nietzsche	Karl_Jaspers
Friedrich_Nietzsche	Jim_Morrison
Friedrich_Nietzsche	Heinrich_Mann
Friedrich_Nietzsche	Michel_Foucault
Liza_Minnelli	Frank_Sinatra
Liza_Minnelli	Judy_Garland
Liza_Minnelli	Jane_Fonda
Liza_Minnelli	Twiggy
Judit_Polgár	Bobby_Fischer
Wen_Jiabao	Jiang_Zemin
Wen_Jiabao	Hu_Jintao
Felipe_González	José_María_Aznar
Felipe_González	José_María_Aznar
Ali_Akbar_Haszemi_Rafsandżani	Mohammad_Chatami
Ali_Akbar_Haszemi_Rafsandżani	Ali_Chamenei
Dirk_Nowitzki	Kobe_Bryant
Corazon_Aquino	Ferdinand_Marcos
Giorgio_de_Chirico	Constantin_Brâncuși
Giorgio_de_Chirico	Pablo_Picasso
Giorgio_de_Chirico	Amedeo_Modigliani
Giorgio_de_Chirico	André_Derain
Giorgio_de_Chirico	Tycjan
Giorgio_de_Chirico	Salvador_Dalí
Giorgio_de_Chirico	René_Magritte
Giorgio_de_Chirico	André_Breton
Paul_D._Boyer	Jens_Christian_Skou
Jan_Peter_Balkenende	J._K._Rowling
Jan_Peter_Balkenende	Aleksander_Kwaśniewski
Bernard_Herrmann	Burt_Lancaster
Bernard_Herrmann	Joseph_L._Mankiewicz
Bernard_Herrmann	Alfred_Hitchcock
Bernard_Herrmann	François_Truffaut
Bernard_Herrmann	Martin_Scorsese
Thomas_Alva_Edison	Nikola_Tesla
Ozzy_Osbourne	Steve_Vai
Ozzy_Osbourne	Robert_Trujillo
Stephen_Fry	Hugh_Laurie
Henryk_z_Walii	Elżbieta_Bowes-Lyon
Henryk_z_Walii	Jerzy_VI_Windsor
Henryk_z_Walii	Maria_Teck
Alejandro_Toledo	Alan_García_Pérez
Alejandro_Toledo	Alberto_Fujimori
Walter_Ulbricht	Wilhelm_Pieck
Dilma_Rousseff	Luiz_Inácio_Lula_da_Silva
Björk	Timbaland
Björk	Catherine_Deneuve
Björk	Robert_Altman
Björk	Lars_von_Trier
Ludwik_I_Pobożny	Karol_II_Łysy
Ludwik_I_Pobożny	Karol_Wielki
Antonio_Saca	Mauricio_Funes
Lester_Pearson	Pierre_Trudeau
André_Gide	Romain_Rolland
Bazyli_Wielki	Grzegorz_z_Nyssy
Ernests_Gulbis	Andy_Murray
Ernests_Gulbis	Tommy_Robredo
Ernests_Gulbis	Andy_Roddick
Oscar_Wilde	Sarah_Bernhardt
Wayne_Rooney	Cristiano_Ronaldo
Wayne_Rooney	James_Milner
Wayne_Rooney	Ricardo_Carvalho
Wayne_Rooney	Rio_Ferdinand
Wayne_Rooney	Theo_Walcott
Galileusz	Arystoteles
Galileusz	Tycho_Brahe
Galileusz	Jan_Paweł_II
Galileusz	Urban_VIII
Val_Kilmer	Cher
Val_Kilmer	Michelle_Pfeiffer
Val_Kilmer	Mojżesz
Val_Kilmer	Elisabeth_Shue
Val_Kilmer	Cindy_Crawford
Val_Kilmer	Jim_Morrison
Ludwik_Pasteur	Justus_von_Liebig
Ian_Somerhalder	Leonardo_DiCaprio
Ian_Somerhalder	Kate_Bosworth
Ian_Somerhalder	Charlize_Theron
Igor_Strawinski	Arnold_Schönberg
Kostas_Karamanlis	Kostas_Simitis
Kostas_Karamanlis	Jeorios_Andreas_Papandreu
Michaił_Glinka	Nikołaj_Rimski-Korsakow
Michaił_Glinka	Aleksandr_Borodin
Michaił_Glinka	Piotr_Czajkowski
Bertie_Ahern	José_Manuel_Durão_Barroso
Reza_Szah_Pahlawi	Mohammad_Reza_Pahlawi
Kim_Philby	Harold_Macmillan
Martin_Weinek	Molier
Mikis_Theodorakis	Arthur_Miller
Mikis_Theodorakis	U_Thant
Mikis_Theodorakis	Dymitr_Szostakowicz
Mikis_Theodorakis	Arystofanes
Mikis_Theodorakis	William_Szekspir
Mikis_Theodorakis	Edward_Albee
Mikis_Theodorakis	Max_Frisch
Mikis_Theodorakis	John_Barry
Mikis_Theodorakis	Ajschylos
Mikis_Theodorakis	Sofokles
Mikis_Theodorakis	Hans_Werner_Henze
Mikis_Theodorakis	François_Mitterrand
Mikis_Theodorakis	Pierre_Boulez
Mikis_Theodorakis	Albert_Camus
Mikis_Theodorakis	Igor_Strawinski
Mikis_Theodorakis	Leonard_Bernstein
Errol_Flynn	George_Armstrong_Custer
Angela_Merkel	Margaret_Thatcher
Angela_Merkel	Gerhard_Schröder
Angela_Merkel	Helmut_Kohl
Richard_Francis_Burton	Henry_Morton_Stanley
Kacha_Kaladze	Paolo_Maldini
Kacha_Kaladze	Fabio_Grosso
Kacha_Kaladze	Eduard_Szewardnadze
Kacha_Kaladze	Cafu
Anne_Rice	Anne_Rice
Anne_Rice	Anne_Rice
Phil_Collins	Prince
Phil_Collins	Peter_Gabriel
Phil_Collins	Brian_Eno
Phil_Collins	Randy_Newman
Phil_Collins	Sting
Julianne_Moore	Sarah_Palin
Jerzy_I_Grecki	Chrystian_IX
Jerzy_I_Grecki	Otton_I_Wittelsbach
Jerzy_I_Grecki	Fryderyk_VII
Jerzy_I_Grecki	Konstantyn_I_Grecki
Jerzy_I_Grecki	Otton_I_Wittelsbach
David_Lloyd_George	Herbert_Henry_Asquith
David_Lloyd_George	Jan_Smuts
David_Lloyd_George	Austen_Chamberlain
David_Lloyd_George	Stanley_Baldwin
David_Lloyd_George	Winston_Churchill
David_Lloyd_George	Georges_Clemenceau
John_McCain	Rudolph_Giuliani
John_McCain	Joe_Biden
John_McCain	Sarah_Palin
John_McCain	George_W._Bush
John_McCain	Barack_Obama
John_McCain	Al_Gore
Walter_Mondale	George_H._W._Bush
Walter_Mondale	Bill_Clinton
Walter_Mondale	Ronald_Reagan
Walter_Mondale	Jimmy_Carter
Walter_Mondale	Nelson_Rockefeller
Walter_Mondale	Hubert_Humphrey
Johann_Joachim_Winckelmann	August_III_Sas
William_Makepeace_Thackeray	Charlotte_Brontë
Dita_von_Teese	Marilyn_Manson
James_Lovell	Alan_Shepard
James_Lovell	Tom_Hanks
James_Lovell	Neil_Armstrong
Jaser_Arafat	Szymon_Peres
Jaser_Arafat	Beniamin_Netanjahu
Jaser_Arafat	Ehud_Barak
Jaser_Arafat	Icchak_Rabin
Jaser_Arafat	George_W._Bush
Rafael_Benítez	José_Mourinho
Timur_Chromy	Czyngis-chan
Kate_Winslet	Lauren_Bacall
Kate_Winslet	Cate_Blanchett
Kate_Winslet	Marion_Cotillard
Kate_Winslet	Julie_Christie
Kate_Winslet	Sigourney_Weaver
Kate_Winslet	Sam_Mendes
Kate_Winslet	Juliette_Binoche
Kate_Winslet	Sandra_Bullock
Kate_Winslet	Kristin_Scott_Thomas
Mika_Häkkinen	Kimi_Räikkönen
Mika_Häkkinen	Michael_Schumacher
Mika_Häkkinen	David_Coulthard
Stanley_Kubrick	Tony_Curtis
Stanley_Kubrick	Peter_Sellers
Stanley_Kubrick	Ennio_Morricone
Stanley_Kubrick	Marlon_Brando
Stanley_Kubrick	Tom_Cruise
Stanley_Kubrick	Anthony_Hopkins
Stanley_Kubrick	Martin_Scorsese
Stanley_Kubrick	Peter_Ustinov
Stanley_Kubrick	Alan_Parker
Stanley_Kubrick	Ronald_Reagan
Stanley_Kubrick	Nicole_Kidman
Stanley_Kubrick	Jack_Nicholson
Stanley_Kubrick	Robin_Williams
Stanley_Kubrick	Wolfgang_Petersen
Stanley_Kubrick	Cary_Grant
Stanley_Kubrick	Oliver_Stone
Stanley_Kubrick	Sydney_Pollack
Stanley_Kubrick	James_Mason
Stanley_Kubrick	Laurence_Olivier
Venus_Williams	Maria_Kirilenko
Venus_Williams	Kim_Clijsters
Venus_Williams	Shahar_Peer
Venus_Williams	Serena_Williams
Venus_Williams	Andre_Agassi
Venus_Williams	Swietłana_Kuzniecowa
Venus_Williams	Jelena_Diemientjewa
Venus_Williams	Daniela_Hantuchová
Venus_Williams	Nicole_Vaidišová
Venus_Williams	Caroline_Wozniacki
Venus_Williams	Pete_Sampras
Venus_Williams	Marion_Bartoli
Venus_Williams	Patty_Schnyder
Venus_Williams	Anna_Kurnikowa
Venus_Williams	Justine_Henin
Venus_Williams	Samantha_Stosur
Rita_Hayworth	Orson_Welles
Leopold_II_Habsburg	Franciszek_I_Lotaryński
Leopold_II_Habsburg	Maria_Teresa_Habsburg
Leopold_II_Habsburg	Józef_II_Habsburg
Leopold_II_Habsburg	Franciszek_II_Habsburg
Aleksander_Macedoński	Arystoteles
Aleksander_Macedoński	Plutarch
Benazir_Bhutto	Usama_ibn_Ladin
Anne_Hathaway_(aktorka)	Jane_Austen
Anne_Hathaway_(aktorka)	Judy_Garland
Anne_Hathaway_(aktorka)	Jake_Gyllenhaal
Anne_Hathaway_(aktorka)	Kate_Hudson
Anne_Hathaway_(aktorka)	Meryl_Streep
Chrystian_VII_Oldenburg	Fryderyk_VI_Oldenburg
Chrystian_VII_Oldenburg	Chrystian_V
Chrystian_VII_Oldenburg	Fryderyk_V_Oldenburg
Chrystian_VII_Oldenburg	Chrystian_VI_Oldenburg
Chrystian_VII_Oldenburg	Fryderyk_IV_Oldenburg
Chrystian_VII_Oldenburg	Jerzy_II_Hanowerski
Chrystian_VII_Oldenburg	Jerzy_I_Hanowerski
Larry_Mullen	B.B._King
Theodor_Heuss	Heinrich_Lübke
Theodor_Heuss	Albert_Schweitzer
Hu_Jintao	Jiang_Zemin
Johann_Wolfgang_von_Goethe	Homer
Johann_Wolfgang_von_Goethe	Robert_Schumann
Johann_Wolfgang_von_Goethe	Niels_Bohr
Johann_Wolfgang_von_Goethe	Alexander_von_Humboldt
Johann_Wolfgang_von_Goethe	Franz_Schubert
Johann_Wolfgang_von_Goethe	Charles_Gounod
Johann_Wolfgang_von_Goethe	Gaetano_Donizetti
Johann_Wolfgang_von_Goethe	Johann_Gottlieb_Fichte
Johann_Wolfgang_von_Goethe	Friedrich_Schiller
Johann_Wolfgang_von_Goethe	Richard_Wagner
Johann_Wolfgang_von_Goethe	Friedrich_Hölderlin
Johann_Wolfgang_von_Goethe	Rafael_Santi
Johann_Wolfgang_von_Goethe	Gustav_Mahler
Johann_Wolfgang_von_Goethe	Napoleon_Bonaparte
Grover_Cleveland	Benjamin_Harrison
Grover_Cleveland	Andrew_Johnson
Grover_Cleveland	William_McKinley
Grover_Cleveland	Chester_Arthur
Grover_Cleveland	Woodrow_Wilson
Fryderyk_Wilhelm_I_(Wielki_Elektor)	Wilhelm_I_Orański
Fryderyk_Wilhelm_I_(Wielki_Elektor)	Fryderyk_II_Wielki
Fryderyk_Wilhelm_I_(Wielki_Elektor)	Fryderyk_I_Pruski
Fryderyk_Wilhelm_I_(Wielki_Elektor)	Fryderyk_Wilhelm_I_Pruski
Karl_Kautsky	Włodzimierz_Lenin
Jessica_Lange	Susan_Sarandon
Jessica_Lange	Sharon_Stone
Jessica_Lange	Cher
Jessica_Lange	Holly_Hunter
Jessica_Lange	Tommy_Lee_Jones
Jessica_Lange	Tennessee_Williams
Jean_Baudrillard	Bertolt_Brecht
Jean_Baudrillard	Saddam_Husajn
Jean_Baudrillard	Jean-François_Lyotard
Jean_Baudrillard	Francis_Fukuyama
Jean_Baudrillard	Roland_Barthes
Jean_Baudrillard	Umberto_Eco
Aleksander_Grecki	Konstantyn_I_Grecki
David_Ferrer	Juan_Carlos_Ferrero
David_Ferrer	Robin_Söderling
David_Ferrer	Carlos_Moyá
David_Ferrer	Fernando_González
David_Ferrer	Roger_Federer
David_Ferrer	Guillermo_Coria
David_Ferrer	Novak_Đoković
David_Ferrer	David_Nalbandian
David_Ferrer	Tommy_Robredo
David_Ferrer	Rafael_Nadal
Jon_Bon_Jovi	Ozzy_Osbourne
Jon_Bon_Jovi	Kevin_Spacey
Jon_Bon_Jovi	Whoopi_Goldberg
Jon_Bon_Jovi	Gwyneth_Paltrow
Jon_Bon_Jovi	Demi_Moore
Jon_Bon_Jovi	Kevin_Bacon
Hermann_Hesse	Gabriela_Mistral
Hermann_Hesse	André_Gide
Hermann_Hesse	Richard_Strauss
Hermann_Hesse	Friedrich_Hölderlin
Francesco_Petrarca	Adam_Mickiewicz
Francesco_Petrarca	Cyceron
Francesco_Petrarca	Wergiliusz
Francesco_Petrarca	Owidiusz
Nina_Simone	Aretha_Franklin
Nina_Simone	Ella_Fitzgerald
Nina_Simone	Bernardo_Bertolucci
Nina_Simone	Pierce_Brosnan
Condoleezza_Rice	George_H._W._Bush
Condoleezza_Rice	Colin_Powell
Condoleezza_Rice	Hillary_Rodham_Clinton
Condoleezza_Rice	George_W._Bush
Fryderyk_III_Hohenzollern	Piotr_III_Romanow
Fryderyk_III_Hohenzollern	Paweł_I_Romanow
Fryderyk_III_Hohenzollern	Katarzyna_II_Wielka
Fryderyk_III_Hohenzollern	Wilhelm_I_Hohenzollern
Fryderyk_III_Hohenzollern	Wilhelm_II_Hohenzollern
Ian_McKellen	Edward_II
Wilhelm_IV_Hanowerski	Jerzy_IV_Hanowerski
Wilhelm_IV_Hanowerski	Wiktoria_Hanowerska
Wilhelm_IV_Hanowerski	George_Washington
Wilhelm_IV_Hanowerski	Jerzy_III_Hanowerski
Wilhelm_IV_Hanowerski	Horatio_Nelson
Yukio_Hatoyama	Tarō_Asō
Yukio_Hatoyama	Naoto_Kan
Berthe_Morisot	Jean-Baptiste_Camille_Corot
Hermann_Göring	Adolf_Hitler
Ludwik_XIII	Ludwik_XIV
Ludwik_XIII	Henryk_IV_Burbon
Yves_Saint-Laurent	Nicolas_Sarkozy
Nicole_Kidman	Renée_Zellweger
Nicole_Kidman	Jamie_Lee_Curtis
Nicole_Kidman	Virginia_Woolf
Nicole_Kidman	Robbie_Williams
Nicole_Kidman	Tom_Cruise
Nicole_Kidman	Judi_Dench
Nicole_Kidman	Halle_Berry
Nicole_Kidman	Jodie_Foster
Nicole_Kidman	Charlize_Theron
Nicole_Kidman	Scarlett_Johansson
Henryk_III_Walezy	Karol_IX_Walezjusz
Henryk_III_Walezy	Henryk_II_Walezjusz
Henryk_III_Walezy	Katarzyna_Medycejska
Henryk_III_Walezy	Sykstus_V
Henryk_III_Walezy	Iwan_IV_Groźny
Henryk_III_Walezy	Henryk_IV_Burbon
Henryk_III_Walezy	Stefan_Batory
Dwight_Howard	Kevin_Garnett
Dwight_Howard	Shaquille_O'Neal
Dwight_Howard	LeBron_James
Bacary_Sagna	Ashley_Cole
Bacary_Sagna	Willy_Sagnol
Bacary_Sagna	William_Gallas
Bacary_Sagna	Nicklas_Bendtner
Wojciech_Szczęsny	Tomasz_Kuszczak
Wojciech_Szczęsny	Artur_Boruc
Marion_Bartoli	Shahar_Peer
Marion_Bartoli	Venus_Williams
Marion_Bartoli	Patty_Schnyder
Marion_Bartoli	Justine_Henin
Marion_Bartoli	Amélie_Mauresmo
James_Joule	John_Dalton
Leonard_Cohen	Bono
Alfredo_Di_Stéfano	Pelé
Aleksander_I_Romanow	Paweł_I_Romanow
Aleksander_I_Romanow	Mikołaj_I_Romanow
Ronaldinho	Roman_Abramowicz
Ronaldinho	Fabio_Cannavaro
Ronaldinho	Dunga
Ronaldinho	Zinedine_Zidane
Ronaldinho	Samuel_Eto'o
Aleksander_Wasilewski	Kliment_Woroszyłow
Jean_Paul_Marat	Voltaire
Jean_Paul_Marat	Jacques-Louis_David
Jean_Paul_Marat	Charlotte_Corday
Friedrich_Wilhelm_Joseph_von_Schelling	Martin_Heidegger
Friedrich_Wilhelm_Joseph_von_Schelling	Fryderyk_Engels
Friedrich_Wilhelm_Joseph_von_Schelling	Johann_Gottlieb_Fichte
Friedrich_Wilhelm_Joseph_von_Schelling	Georg_Wilhelm_Friedrich_Hegel
Lou_Reed	David_Bowie
Lou_Reed	Nico
Harry_Kewell	Kevin_Keegan
Harry_Kewell	Gary_Lineker
Ayrton_Senna	Michael_Schumacher
Ayrton_Senna	Alain_Prost
Ayrton_Senna	Mika_Häkkinen
Arthur_Conan_Doyle	Harry_Houdini
Andrew_Johnson	Ulysses_Grant
Andrew_Johnson	Bill_Clinton
Andrew_Johnson	Grover_Cleveland
Andrew_Johnson	Abraham_Lincoln
Traian_Băsescu	Ion_Iliescu
Mateja_Kežman	Fernando_Torres
Sargon_Wielki	Mojżesz
Tukidydes	Herodot
Clive_Owen	Walter_Raleigh
Ariel_Szaron	Beniamin_Netanjahu
Ariel_Szaron	Ehud_Barak
Ariel_Szaron	Ehud_Olmert
Ariel_Szaron	Icchak_Rabin
Ariel_Szaron	Mahmud_Abbas
Ariel_Szaron	George_W._Bush
Tim_Cahill	Harry_Kewell
Faruk_I	Gamal_Abdel_Naser
Fernando_Alonso	Jenson_Button
Fernando_Alonso	Felipe_Massa
Fernando_Alonso	Rubens_Barrichello
Fernando_Alonso	Lewis_Hamilton
Fernando_Alonso	Michael_Schumacher
Fernando_Alonso	Jacques_Villeneuve
