user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
フェリペ・マッサ	10	(296)	9	(373)	6	(40)	6	(43)	1447.36	(1710)	0.00043	(683)
デビッド・クルサード	10	(296)	8	(468)	6	(40)	6	(43)	18704.23	(442)	0.00048	(581)
ペレ	24	(49)	28	(20)	4	(79)	5	(59)	231383.58	(14)	0.00221	(21)
ジル・ヴィルヌーヴ	4	(1049)	5	(865)	3	(330)	4	(207)	3252.40	(1375)	0.00024	(1329)
ルーベンス・バリチェロ	10	(296)	10	(293)	6	(40)	6	(43)	54566.73	(127)	0.00055	(478)
ミカ・ハッキネン	9	(362)	12	(202)	6	(40)	6	(43)	2221.41	(1597)	0.00042	(716)
ファン・マヌエル・ファンジオ	6	(671)	1	(2299)	5	(69)	1	(2049)	0.00	(2332)	0.00032	(1025)
ルイス・ハミルトン	10	(296)	9	(373)	6	(40)	6	(43)	5570.88	(1088)	0.00040	(801)
ジョージ・H・W・ブッシュ	27	(33)	18	(68)	4	(79)	5	(59)	66235.50	(95)	0.00132	(74)
文鮮明	3	(1306)	17	(84)	3	(330)	5	(59)	25794.53	(313)	0.00027	(1208)
サッダーム・フセイン	18	(99)	17	(84)	4	(79)	5	(59)	90250.42	(64)	0.00086	(184)
ジェラルド・R・フォード	14	(161)	15	(114)	4	(79)	5	(59)	22820.75	(360)	0.00110	(117)
ジョン・アダムズ	10	(296)	14	(144)	4	(79)	5	(59)	45516.25	(160)	0.00052	(523)
ベーブ・ルース	5	(838)	2	(1800)	2	(1027)	2	(1286)	4884.34	(1175)	0.00027	(1228)
ディック・チェイニー	9	(362)	10	(293)	4	(79)	5	(59)	18953.75	(432)	0.00059	(418)
ビル・クリントン	44	(12)	20	(52)	4	(79)	5	(59)	169349.43	(23)	0.00236	(17)
ミハイル・ゴルバチョフ	30	(24)	31	(13)	4	(79)	5	(59)	274883.27	(11)	0.00182	(40)
ジョン・メージャー	4	(1049)	3	(1380)	3	(330)	3	(524)	2094.68	(1616)	0.00030	(1088)
ルドルフ・ジュリアーニ	4	(1049)	5	(865)	3	(330)	4	(207)	7806.02	(881)	0.00038	(849)
ダン・クエール	5	(838)	4	(1071)	4	(79)	3	(524)	1119.41	(1779)	0.00048	(590)
ウォルター・モンデール	7	(545)	8	(468)	4	(79)	5	(59)	2003.67	(1624)	0.00042	(707)
ボブ・ドール	5	(838)	4	(1071)	4	(79)	4	(207)	515.85	(1949)	0.00038	(845)
フランソワ・ミッテラン	19	(83)	12	(202)	4	(79)	5	(59)	21721.09	(375)	0.00128	(83)
ジャック・ネッケル	2	(1656)	1	(2299)	0	(2730)	1	(2049)	56.08	(2201)	0.00006	(2782)
