user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
Jack_Nicholson	39	(164)	16	(677)	4	(435)	4	(590)	1167887.55	(201)	0.00037	(214)
John_Spencer	2	(8234)	5	(4366)	1	(8333)	2	(6074)	2015.02	(10256)	0.00001	(16959)
Julia_Roberts	34	(229)	57	(18)	4	(435)	4	(590)	2594770.96	(62)	0.00017	(919)
Katie_Couric	2	(8234)	0	(19796)	1	(8333)	0	(18642)	0.00	(12578)	0.00003	(8736)
Kevin_Bacon	14	(1027)	16	(677)	3	(1978)	4	(590)	125800.72	(2296)	0.00003	(8390)
Kristin_Chenoweth	3	(6168)	3	(7249)	1	(8333)	1	(11113)	21513.96	(6577)	0.00001	(15419)
Martin_Sheen	12	(1308)	10	(1583)	3	(1978)	4	(590)	140579.18	(2083)	0.00013	(1394)
Michael_Douglas	14	(1027)	14	(868)	4	(435)	4	(590)	283225.11	(1057)	0.00011	(1902)
Nicole_Kidman	30	(304)	9	(1910)	4	(435)	3	(2848)	325794.50	(919)	0.00024	(498)
Philip_Seymour_Hoffman	8	(2275)	2	(9704)	2	(3975)	2	(6074)	35979.13	(5197)	0.00004	(6756)
Philo_Farnsworth	1	(12003)	0	(19796)	1	(8333)	0	(18642)	0.00	(12578)	0.00001	(18298)
Pierce_Brosnan	24	(444)	21	(387)	3	(1978)	4	(590)	600506.17	(480)	0.00012	(1627)
Rob_Lowe	9	(1942)	11	(1368)	3	(1978)	3	(2848)	101197.82	(2720)	0.00004	(6183)
Rob_Reiner	16	(861)	2	(9704)	4	(435)	2	(6074)	82358.35	(3191)	0.00041	(179)
Scott_Rudin	3	(6168)	2	(9704)	1	(8333)	1	(11113)	4327.45	(9617)	0.00001	(14522)
Sean_Connery	49	(102)	12	(1172)	4	(435)	4	(590)	796559.69	(348)	0.00029	(344)
Steven_Spielberg	116	(11)	8	(2302)	4	(435)	3	(2848)	1531116.38	(131)	0.00106	(28)
Tom_Brokaw	2	(8234)	0	(19796)	1	(8333)	0	(18642)	0.00	(12578)	0.00001	(18101)
Tom_Cruise	62	(62)	17	(597)	4	(435)	4	(590)	1013532.84	(249)	0.00065	(80)
Tom_Hanks	35	(213)	19	(478)	4	(435)	4	(590)	890090.46	(299)	0.00024	(506)
