Jacob_Obrecht	Josquin_Des_Prez
Lodewijk_de_Vrome	Karel_de_Kale
Charlize_Theron	Keanu_Reeves
Charlize_Theron	Nicole_Kidman
Charlize_Theron	Brandon_Flowers
Charlize_Theron	Hilary_Swank
Adriana_Lima	Bob_Dylan
Alessandra_Ambrosio	Adriana_Lima
Alessandra_Ambrosio	Gisele_Bündchen
Julius_Nyerere	Simón_Bolívar
Julius_Nyerere	Aung_San_Suu_Kyi
Frederik_II_van_Denemarken	Jacobus_I_van_Engeland
Frederik_II_van_Denemarken	Tycho_Brahe
Frederik_II_van_Denemarken	Christiaan_III_van_Denemarken
Francis_Galton	William_Herschel
Francis_Galton	Charles_Darwin
Walter_Scheel	Willy_Brandt
Walter_Scheel	Konrad_Adenauer
Walter_Scheel	Gustav_Heinemann
Walter_Scheel	Karl_Carstens
Walter_Scheel	Ludwig_Erhard
Viswanathan_Anand	Veselin_Topalov
Viswanathan_Anand	Vladimir_Kramnik
Viswanathan_Anand	Anatoli_Karpov
Viswanathan_Anand	Garri_Kasparov
Jon_Voight	Dustin_Hoffman
Jon_Voight	Angelina_Jolie
Hosni_Moebarak	Anwar_Sadat
Hosni_Moebarak	Anwar_Sadat
Hosni_Moebarak	Hafiz_al-Assad
Lil'_Wayne	LeBron_James
Lil'_Wayne	Jay-Z
Lil'_Wayne	Nicki_Minaj
Lil'_Wayne	Kanye_West
Lil'_Wayne	Eminem
Duke_Ellington	Frank_Sinatra
Duke_Ellington	Richard_Nixon
Duke_Ellington	John_Coltrane
Duke_Ellington	Paul_Newman
Duke_Ellington	William_Shakespeare
Duke_Ellington	Charles_Mingus
Jack_Ruby	Lee_Harvey_Oswald
Charles_Manson	Roman_Polański
Charles_Manson	Gerald_Ford
Charles_Manson	Ice_Cube
Charles_Manson	Dr._Dre
Charles_Manson	Billie_Joe_Armstrong
Michel_de_Montaigne	Blaise_Pascal
Michel_de_Montaigne	Socrates
Michel_de_Montaigne	Desiderius_Erasmus
Michel_de_Montaigne	Stefan_Zweig
Michel_de_Montaigne	Thomas_More
Michel_de_Montaigne	Hendrik_IV_van_Frankrijk
Michel_de_Montaigne	Hendrik_III_van_Frankrijk
Michel_de_Montaigne	René_Descartes
Elias_Canetti	James_Joyce
Elias_Canetti	Salman_Rushdie
Austen_Chamberlain	Fridtjof_Nansen
Austen_Chamberlain	David_Lloyd_George
Austen_Chamberlain	Gustav_Stresemann
Austen_Chamberlain	Stanley_Baldwin
Austen_Chamberlain	Aristide_Briand
Austen_Chamberlain	Otto_von_Bismarck
Austen_Chamberlain	Charles_Dawes
Austen_Chamberlain	Adolf_Hitler
Austen_Chamberlain	Ramsay_MacDonald
Austen_Chamberlain	Winston_Churchill
Austen_Chamberlain	Neville_Chamberlain
Austen_Chamberlain	Georges_Clemenceau
Brandon_Flowers	Bruce_Springsteen
Marcus_Antonius	Julius_Caesar
Marcus_Antonius	Cleopatra_VII
Erik_Erikson	Margaret_Mead
Karl_Dönitz	Heinrich_Himmler
Karl_Dönitz	Theodor_Heuss
Karl_Dönitz	Wilhelm_Pieck
Karl_Dönitz	Adolf_Hitler
Karl_Dönitz	Albert_Speer
Daniel_Craig	Rachel_Weisz
Daniel_Craig	Pierce_Brosnan
Shania_Twain	Britney_Spears
Shania_Twain	Avril_Lavigne
Shania_Twain	Bryan_Adams
Pierre_de_Fermat	Blaise_Pascal
Pierre_de_Fermat	Isaac_Newton
Pierre_de_Fermat	Christiaan_Huygens
Pierre_de_Fermat	Andrew_Wiles
Pierre_de_Fermat	Hammurabi
Pierre_de_Fermat	René_Descartes
Roberto_Rossellini	Giuseppe_Garibaldi
Roberto_Rossellini	Federico_Fellini
Roberto_Rossellini	Benito_Mussolini
Roberto_Rossellini	Buster_Keaton
Roberto_Rossellini	Jawaharlal_Nehru
Roberto_Rossellini	Ingrid_Bergman
Mandy_Moore	Backstreet_Boys
Mandy_Moore	Andy_Roddick
Marguerite_Duras	Vanessa_Redgrave
Marguerite_Duras	John_Hurt
Marguerite_Duras	Isabelle_Huppert
Marguerite_Duras	Orson_Welles
Marguerite_Duras	Jules_Dassin
James_Joyce	Vladimir_Nabokov
James_Joyce	John_Updike
James_Joyce	Samuel_Beckett
Eugène_Delacroix	Vincent_van_Gogh
Eugène_Delacroix	Jacques-Louis_David
Eugène_Delacroix	William_Shakespeare
Eugène_Delacroix	Charles-Maurice_de_Talleyrand
Eugène_Delacroix	Théodore_Géricault
Eugène_Delacroix	Francisco_Goya
Eugène_Delacroix	Vergilius
Eugène_Delacroix	Lodewijk_XVI_van_Frankrijk
Eugène_Delacroix	Charles_Baudelaire
Eugène_Delacroix	William_Shakespeare
Eugène_Delacroix	Peter_Paul_Rubens
Eugène_Delacroix	Johann_Wolfgang_von_Goethe
Eugène_Delacroix	Lodewijk_XV_van_Frankrijk
Eugène_Delacroix	Dante_Alighieri
Fred_Astaire	Cyd_Charisse
Fred_Astaire	Bing_Crosby
Fred_Astaire	Gene_Kelly
Fred_Astaire	Paul_McCartney
Fred_Astaire	Frank_Sinatra
Fred_Astaire	Judy_Garland
Fred_Astaire	Rudolf_Noerejev
Fred_Astaire	Ginger_Rogers
Fred_Astaire	Audrey_Hepburn
Harry_Mulisch	Jorge_Luis_Borges
Harry_Mulisch	Adolf_Eichmann
Harry_Mulisch	Attila_de_Hun
Harry_Mulisch	Fidel_Castro
Harry_Mulisch	Homerus
Harry_Mulisch	Che_Guevara
Harry_Mulisch	Dzjengis_Khan
Harry_Mulisch	Edgar_Allan_Poe
Harry_Mulisch	Thomas_Mann
Harry_Mulisch	Johann_Wolfgang_von_Goethe
Harry_Mulisch	Albert_Speer
Alejandro_Toledo_Manrique	Alberto_Fujimori
Alejandro_Toledo_Manrique	Alan_García
Alejandro_Toledo_Manrique	Alan_García
Mao_Zedong	Yuan_Shikai
Mao_Zedong	Chiang_Kai-shek
Mao_Zedong	Deng_Xiaoping
Mao_Zedong	Jozef_Stalin
Mao_Zedong	Chiang_Kai-shek
Mao_Zedong	Zhou_Enlai
Mao_Zedong	Sun_Yat-sen
Nelly_Sachs	Selma_Lagerlöf
Catharina_II_van_Rusland	Voltaire
Catharina_II_van_Rusland	Karel_XIII_van_Zweden
Catharina_II_van_Rusland	Frans_Hals
Catharina_II_van_Rusland	Denis_Diderot
Catharina_II_van_Rusland	Leonhard_Euler
Catharina_II_van_Rusland	Charles_de_Montesquieu
Eisaku_Sato	Lyndon_B._Johnson
Eisaku_Sato	Henry_Kissinger
Eisaku_Sato	Richard_Nixon
Eisaku_Sato	Andrej_Sacharov
Robert_Plant	Jimmy_Page
Robert_Plant	Freddie_Mercury
Robert_Plant	Jeff_Beck
David_Coulthard	Kimi_Räikkönen
David_Coulthard	Ayrton_Senna
Paus_Clemens_I	Origenes
Paus_Clemens_I	Paus_Anacletus_I
Paus_Clemens_I	Petrus
Alec_Douglas-Home	Adolf_Hitler
Alec_Douglas-Home	Edward_Heath
Alec_Douglas-Home	Anthony_Eden
Alec_Douglas-Home	Harold_Wilson
Alec_Douglas-Home	Harold_Macmillan
Alec_Douglas-Home	Neville_Chamberlain
Maximiliaan_van_Mexico	Napoleon_III
Maximiliaan_van_Mexico	Agustín_de_Iturbide
Maximiliaan_van_Mexico	Édouard_Manet
Maximiliaan_van_Mexico	Giuseppe_Garibaldi
Maximiliaan_van_Mexico	Benito_Juárez
Maximiliaan_van_Mexico	Frans_Jozef_I_van_Oostenrijk
Maximiliaan_van_Mexico	Victor_Hugo
Ricardo_Carvalho	José_Mourinho
Ricardo_Carvalho	Paulo_Ferreira
Auguste_Comte	Herbert_Spencer
Auguste_Comte	John_Stuart_Mill
Herodes_Antipas	Pontius_Pilatus
Herodes_Antipas	Christopher_Plummer
Herodes_Antipas	Caligula
Herodes_Antipas	Johannes_de_Doper
Talcott_Parsons	Émile_Durkheim
Elia_Kazan	Arthur_Miller
Elia_Kazan	Tennessee_Williams
Bamir_Topi	Alfred_Moisiu
Dominique_de_Villepin	Jean-Pierre_Raffarin
Dominique_de_Villepin	Nicolas_Sarkozy
Dominique_de_Villepin	François_Fillon
Dominique_de_Villepin	Alain_Juppé
Dominique_de_Villepin	Jacques_Chirac
Sully_Prudhomme	Theodor_Mommsen
David_Bowie	Bing_Crosby
David_Bowie	John_Lennon
David_Bowie	Syd_Barrett
David_Bowie	Tina_Turner
David_Bowie	Iggy_Pop
David_Bowie	David_Gilmour
David_Bowie	Lou_Reed
David_Bowie	Stanley_Kubrick
David_Bowie	Bob_Dylan
David_Bowie	Brian_Eno
David_Bowie	Andy_Warhol
David_Bowie	Mick_Jagger
David_Bowie	Stevie_Ray_Vaughan
Ewan_McGregor	Danny_Boyle
Ewan_McGregor	Alec_Guinness
Ewan_McGregor	James_Joyce
Ewan_McGregor	Pierce_Brosnan
Sacha_Baron_Cohen	Damon_Hill
Sacha_Baron_Cohen	Steven_Spielberg
Eva_Green	Daniel_Craig
Eva_Green	Nicole_Kidman
Eva_Green	Ridley_Scott
Eva_Green	Bernardo_Bertolucci
Eva_Green	Orlando_Bloom
Michel_Debré	Georges_Pompidou
Michel_Debré	Valéry_Giscard_d'Estaing
Michel_Debré	Charles_de_Gaulle
Michel_Debré	Jacques_Chirac
John_Hicks_(econoom)	John_Maynard_Keynes
John_Hicks_(econoom)	Friedrich_von_Hayek
John_Hicks_(econoom)	Wassily_Leontief
Irène_Némirovsky	Philippe_Pétain
Robert_Capa	Miklós_Horthy
Robert_Capa	Leon_Trotski
Simeon_van_Saksen-Coburg_en_Gotha	Boris_III_van_Bulgarije
Simeon_van_Saksen-Coburg_en_Gotha	Victor_Emanuel_III_van_Italië
Simeon_van_Saksen-Coburg_en_Gotha	Sergej_Stanisjev
Amélie_Mauresmo	Patty_Schnyder
Amélie_Mauresmo	Jelena_Dementjeva
Amélie_Mauresmo	Kim_Clijsters
Amélie_Mauresmo	Svetlana_Koeznetsova
Amélie_Mauresmo	Nicole_Vaidišová
Amélie_Mauresmo	Venus_Williams
Amélie_Mauresmo	Justine_Henin
Amélie_Mauresmo	Maria_Sjarapova
Hyacinthe_Rigaud	August_III_van_Polen
Robert_Oppenheimer	John_F._Kennedy
Robert_Oppenheimer	Ernest_Lawrence
Robert_Oppenheimer	Enrico_Fermi
Robert_Oppenheimer	Wernher_von_Braun
Robert_Oppenheimer	Ernest_Rutherford
Robert_Oppenheimer	Joseph_John_Thomson
Robert_Oppenheimer	Bertolt_Brecht
Robert_Oppenheimer	Edward_Teller
Robert_Oppenheimer	John_Donne
Robert_Oppenheimer	Dwight_D._Eisenhower
Robert_Oppenheimer	Arthur_Holly_Compton
Robert_Oppenheimer	Lyndon_B._Johnson
Robert_Oppenheimer	Hans_Bethe
Robert_Oppenheimer	Albert_Einstein
Robert_Oppenheimer	Thomas_Kuhn
Robert_Oppenheimer	Paul_Dirac
Robert_Oppenheimer	Max_Born
Robert_Oppenheimer	Richard_Feynman
Robert_Oppenheimer	Harry_S._Truman
Robert_Oppenheimer	Hans_Bethe
Robert_Oppenheimer	J._Edgar_Hoover
Stefanus_(martelaar)	Giotto_di_Bondone
Christiaan_X_van_Denemarken	Karel_XV_van_Zweden
Christiaan_X_van_Denemarken	Frederik_VIII_van_Denemarken
Christiaan_X_van_Denemarken	Adolf_Hitler
Oscar_Niemeyer	Le_Corbusier
Oscar_Niemeyer	Franciscus_van_Assisi
Oscar_Niemeyer	Juscelino_Kubitschek
Oscar_Niemeyer	Juscelino_Kubitschek
Anastacia	Céline_Dion
Anastacia	Shakira
Anastacia	Eros_Ramazzotti
Benjamin_Disraeli	Robert_Peel
Benjamin_Disraeli	Victoria_van_het_Verenigd_Koninkrijk
Benjamin_Disraeli	William_Ewart_Gladstone
Carl_von_Clausewitz	Wilhelm_I_van_Duitsland
Benito_Mussolini	Benito_Juárez
Benito_Mussolini	Francisco_Franco
Benito_Mussolini	Haile_Selassie
Benito_Mussolini	Otto_Skorzeny
Benito_Mussolini	Engelbert_Dollfuss
Benito_Mussolini	Erwin_Rommel
Benito_Mussolini	Aleksandr_Kerenski
Benito_Mussolini	Paus_Pius_XI
Benito_Mussolini	Adolf_Hitler
Aleksandr_Loekasjenko	George_W._Bush
Aleksandr_Loekasjenko	Vladimir_Poetin
Claus_Schenk_von_Stauffenberg	Tom_Cruise
Claus_Schenk_von_Stauffenberg	Heinrich_Himmler
Claus_Schenk_von_Stauffenberg	Adolf_Hitler
David_Fincher	Michael_Douglas
David_Fincher	Robert_Downey_Jr.
David_Fincher	Cate_Blanchett
David_Fincher	Zodiac_Killer
David_Fincher	Helena_Bonham_Carter
David_Fincher	Edward_Norton
David_Fincher	Jake_Gyllenhaal
David_Fincher	Iggy_Pop
David_Fincher	Brad_Pitt
David_Fincher	George_Lucas
David_Fincher	Kevin_Spacey
David_Fincher	Jodie_Foster
David_Fincher	Morgan_Freeman
David_Fincher	George_Michael
David_Fincher	Sean_Penn
David_Fincher	F._Scott_Fitzgerald
David_Fincher	Gwyneth_Paltrow
David_Fincher	Aerosmith
Wilhelmina_der_Nederlanden	Emma_van_Waldeck-Pyrmont
Wilhelmina_der_Nederlanden	Willem_van_Oranje
Wilhelmina_der_Nederlanden	Adolf_Hitler
Wilhelmina_der_Nederlanden	Wilhelm_II_van_Duitsland
Colin_McRae	David_Coulthard
Ötzi	Brad_Pitt
Hendrik_IV_van_Frankrijk	Lodewijk_XIII_van_Frankrijk
Hendrik_IV_van_Frankrijk	Filips_II_van_Spanje
Hendrik_IV_van_Frankrijk	Paus_Sixtus_V
Hendrik_IV_van_Frankrijk	Karel_IX_van_Frankrijk
Hendrik_IV_van_Frankrijk	Lodewijk_XIV_van_Frankrijk
Hendrik_IV_van_Frankrijk	Lodewijk_XII_van_Frankrijk
Hendrik_IV_van_Frankrijk	Filips_IV_van_Spanje
Hendrik_IV_van_Frankrijk	Karel_I_van_Engeland
John_Frusciante	River_Phoenix
John_Frusciante	Jimmy_Page
John_Frusciante	Syd_Barrett
John_Frusciante	Frank_Zappa
John_Frusciante	Flea
John_Frusciante	Robert_Johnson
John_Frusciante	Jimi_Hendrix
John_Frusciante	Red_Hot_Chili_Peppers
Emile_Heskey	Jermain_Defoe
Charles_de_Montesquieu	Catharina_II_van_Rusland
Antonio_Meucci	Alexander_Graham_Bell
Rafael_Nadal	Ernests_Gulbis
Rafael_Nadal	Guillermo_Coria
Rafael_Nadal	Michail_Joezjny
Rafael_Nadal	Andy_Murray
Rafael_Nadal	Novak_Đoković
Rafael_Nadal	Andre_Agassi
Rafael_Nadal	David_Ferrer
Rafael_Nadal	Fernando_González
Rafael_Nadal	Björn_Borg
Rafael_Nadal	Guillermo_Cañas
Rafael_Nadal	Novak_Đoković
Rafael_Nadal	Tommy_Robredo
Rafael_Nadal	Juan_Carlos_Ferrero
Rafael_Nadal	Novak_Đoković
Rafael_Nadal	Juan_Martín_del_Potro
Rafael_Nadal	Robin_Söderling
Rafael_Nadal	Lleyton_Hewitt
Rafael_Nadal	Roger_Federer
Rafael_Nadal	David_Nalbandian
Rafael_Nadal	Andy_Roddick
Ian_Thorpe	Michael_Phelps
Raymond_Poincaré	Gustav_Stresemann
Raymond_Poincaré	Aristide_Briand
Helena_Blavatsky	Rudolf_Steiner
James_Brown	Ray_Charles
James_Brown	Bob_Dylan
James_Brown	Jackie_Chan
Olivia_de_Havilland	Gloria_Stuart
Olivia_de_Havilland	John_Huston
Olivia_de_Havilland	William_Wyler
Olivia_de_Havilland	Bette_Davis
Olivia_de_Havilland	Joan_Crawford
Olivia_de_Havilland	Katharine_Hepburn
Olivia_de_Havilland	Errol_Flynn
Alan_Turing	Gordon_Brown
Lenny_Kravitz	Prince
Lenny_Kravitz	Bruce_Springsteen
Lenny_Kravitz	Iggy_Pop
Lenny_Kravitz	Jimi_Hendrix
Lenny_Kravitz	Eric_Clapton
Lenny_Kravitz	Jay-Z
Lenny_Kravitz	B.B._King
Lenny_Kravitz	John_Lennon
Lenny_Kravitz	Mick_Jagger
Heinrich_Schütz	Johann_Sebastian_Bach
Heinrich_Schütz	Claudio_Monteverdi
Edward_Heath	Harold_Wilson
Edward_Heath	Georges_Pompidou
Edward_Heath	Margaret_Thatcher
Nikolaus_Harnoncourt	Johann_Sebastian_Bach
Robert_McNamara	John_F._Kennedy
Robert_McNamara	Lyndon_B._Johnson
Pierre_Boulez	Anton_Webern
Pierre_Boulez	Frank_Zappa
Pierre_Boulez	Arnold_Schönberg
Pierre_Boulez	Igor_Stravinsky
Pierre_Boulez	John_Cage
Pierre_Boulez	Richard_Wagner
Pierre_Boulez	Georges_Pompidou
Pierre_Boulez	Alban_Berg
Pierre_Boulez	Claude_Debussy
Pierre_Boulez	Olivier_Messiaen
Paus_Paulus_VI	Aldo_Moro
Paus_Pius_IX	Franklin_Delano_Roosevelt
Paus_Pius_IX	Jefferson_Davis
Paus_Pius_IX	Charles_Gounod
Paus_Pius_IX	Otto_von_Bismarck
Paus_Pius_IX	Albertus_Magnus
Paus_Pius_IX	Petrus
Paus_Pius_IX	Giuseppe_Mazzini
Paus_Pius_IX	Thomas_van_Aquino
Paus_Pius_IX	Giovanni_Bosco
Paus_Pius_IX	Abraham_Lincoln
Maria_II_van_Portugal	Peter_I_van_Brazilië
Maria_II_van_Portugal	Paus_Gregorius_XVI
Liu_Xiaobo	Desmond_Tutu
Liu_Xiaobo	Václav_Havel
Liu_Xiaobo	Barack_Obama
Ben_Jonson	William_Shakespeare
Ben_Jonson	Karel_I_van_Engeland
Ben_Jonson	John_Milton
Todor_Zjivkov	Nicolae_Ceauşescu
T.S._Eliot	Ezra_Pound
T.S._Eliot	Thomas_Becket
T.S._Eliot	Blaise_Pascal
T.S._Eliot	Marcel_Proust
T.S._Eliot	Bertrand_Russell
T.S._Eliot	W.H._Auden
T.S._Eliot	Charles_Baudelaire
T.S._Eliot	James_Joyce
T.S._Eliot	John_Donne
T.S._Eliot	Stéphane_Mallarmé
T.S._Eliot	William_Butler_Yeats
T.S._Eliot	Henri_Bergson
T.S._Eliot	John_Milton
T.S._Eliot	William_James
T.S._Eliot	William_Blake
T.S._Eliot	Percy_Bysshe_Shelley
Raymond_Barre	Pierre_Mauroy
Raymond_Barre	François_Mitterrand
Raymond_Barre	Valéry_Giscard_d'Estaing
Raymond_Barre	Jacques_Chirac
Girolamo_Savonarola	Paus_Paulus_IV
Girolamo_Savonarola	Aristoteles
Girolamo_Savonarola	Thomas_van_Aquino
Girolamo_Savonarola	Plato
Girolamo_Savonarola	Giovanni_Pico_della_Mirandola
Girolamo_Savonarola	Niccolò_Machiavelli
Girolamo_Savonarola	Ignatius_van_Loyola
Girolamo_Savonarola	John_Wyclif
Paolo_Maldini	Fabio_Cannavaro
Paolo_Maldini	Pelé
Paolo_Maldini	Alfredo_di_Stéfano
Paolo_Maldini	Dino_Zoff
Elizabeth_van_York	Eduard_IV_van_Engeland
Elizabeth_van_York	Catharina_van_Aragon
Elizabeth_van_York	Ferdinand_II_van_Aragon
Elizabeth_van_York	Hendrik_VII_van_Engeland
Les_Paul	Nat_King_Cole
Mick_Jagger	David_Bowie
Mick_Jagger	Carla_Bruni
Mick_Jagger	Nicolas_Sarkozy
Mick_Jagger	Brian_Jones
Mick_Jagger	Chuck_Berry
Mick_Jagger	Ben_Affleck
Mick_Jagger	Bill_Wyman
Pierre-Joseph_Proudhon	Karl_Marx
Pierre-Joseph_Proudhon	Peter_Kropotkin
Pierre-Joseph_Proudhon	Gustave_Courbet
Hans_Bethe	Henry_Kendall
Hedy_Lamarr	Benito_Mussolini
Hedy_Lamarr	Adolf_Hitler
Václav_Klaus	Václav_Havel
Václav_Klaus	Margaret_Thatcher
Philipp_Eduard_Anton_Lenard	Albert_Einstein
Philipp_Eduard_Anton_Lenard	John_William_Strutt
Philipp_Eduard_Anton_Lenard	Joseph_John_Thomson
Philipp_Eduard_Anton_Lenard	Heinrich_Hertz
Philipp_Eduard_Anton_Lenard	Johannes_Stark
Philipp_Eduard_Anton_Lenard	Adolf_Hitler
Philipp_Eduard_Anton_Lenard	Ernest_Rutherford
Philipp_Eduard_Anton_Lenard	Robert_Bunsen
Philipp_Eduard_Anton_Lenard	Hermann_von_Helmholtz
Claudette_Colbert	Bette_Davis
Claudette_Colbert	Katharine_Hepburn
Vince_McMahon	Shawn_Michaels
Vince_McMahon	Ric_Flair
Vince_McMahon	Kurt_Angle
Vince_McMahon	Mark_Calaway
Vince_McMahon	Triple_H
Vince_McMahon	Randy_Orton
Vince_McMahon	Muhammad_Ali
Manuel_de_Falla	Claude_Debussy
Manuel_de_Falla	Miguel_de_Cervantes
Ron_Howard	Dan_Brown
Ron_Howard	Tom_Cruise
Ron_Howard	Robert_De_Niro
Ron_Howard	Nicole_Kidman
Ron_Howard	Russell_Crowe
Ron_Howard	Tom_Hanks
Ron_Howard	Mel_Gibson
Walter_Scott_(schrijver)	Alessandro_Manzoni
Walter_Scott_(schrijver)	Victor_Hugo
Walter_Scott_(schrijver)	Aleksandr_Poesjkin
Walter_Scott_(schrijver)	Alexandre_Dumas_père
Bing_Crosby	Frank_Sinatra
Bing_Crosby	Bob_Hope
Bing_Crosby	Louis_Armstrong
Bing_Crosby	Elton_John
George_II_van_Griekenland	Constantijn_I_van_Griekenland
Snoop_Dogg	Johnny_Cash
Snoop_Dogg	Jamie_Foxx
Snoop_Dogg	Jay-Z
Snoop_Dogg	Justin_Timberlake
Snoop_Dogg	Ice_Cube
Snoop_Dogg	Dr._Dre
Snoop_Dogg	Tupac_Shakur
Snoop_Dogg	Katy_Perry
Snoop_Dogg	David_Guetta
James_Callaghan	Margaret_Thatcher
James_Callaghan	Harold_Wilson
Herbert_Marcuse	Martin_Heidegger
Herbert_Marcuse	Theodor_Adorno
Victor_Grignard	Paul_Sabatier
Jacques_Necker	Lodewijk_XVI_van_Frankrijk
Jacques_Necker	Marie_Antoinette_van_Oostenrijk
Paus_Innocentius_X	Jules_Mazarin
Paus_Innocentius_X	Gian_Lorenzo_Bernini
Stanley_Baldwin	Ramsay_MacDonald
Stanley_Baldwin	Neville_Chamberlain
Gary_Cooper	Eleanor_Roosevelt
Gary_Cooper	Frank_Capra
Justin_Bieber	Usher
Justin_Bieber	Selena_Gomez
Jean-Baptiste_Colbert	Christiaan_Huygens
Jean-Baptiste_Colbert	Giovanni_Domenico_Cassini
Jean-Baptiste_Colbert	Ole_Rømer
Tsung-Dao_Lee	William_Shockley
Tsung-Dao_Lee	Chen_Ning_Yang
Tsung-Dao_Lee	Enrico_Fermi
Steven_Chu	Barack_Obama
Satoshi_Tajiri	Shigeru_Miyamoto
Giosuè_Carducci	Rudyard_Kipling
Giosuè_Carducci	Gabriele_d'Annunzio
Giosuè_Carducci	Henryk_Sienkiewicz
Robert_Louis_Stevenson	Rudyard_Kipling
Robert_Louis_Stevenson	Alfred_Hitchcock
Robert_Louis_Stevenson	Ernest_Hemingway
Robert_Louis_Stevenson	Vladimir_Nabokov
Chiang_Kai-shek	Yuan_Shikai
Chiang_Kai-shek	Mao_Zedong
Chiang_Kai-shek	Sun_Yat-sen
Brian_Mulroney	George_H.W._Bush
Brian_Mulroney	Margaret_Thatcher
Brian_Mulroney	Ronald_Reagan
Brian_Mulroney	Kim_Campbell
Brian_Mulroney	Pierre_Trudeau
Frederik_IX_van_Denemarken	Christiaan_X_van_Denemarken
James_Prescott_Joule	Antoine_Lavoisier
James_Prescott_Joule	Hermann_von_Helmholtz
James_Prescott_Joule	John_Dalton
James_Prescott_Joule	Michael_Faraday
Éric_Rohmer	Heinrich_von_Kleist
Éric_Rohmer	François_Truffaut
Éric_Rohmer	Alfred_Hitchcock
Éric_Rohmer	Jean-Luc_Godard
Hadrianus	Vespasianus
Hadrianus	Antoninus_Pius
Hadrianus	Trajanus
Hadrianus	Marcus_Aurelius
Hadrianus	Marguerite_Yourcenar
John_Cleese	Peter_Sellers
John_Cleese	Ringo_Starr
John_Cleese	Terry_Gilliam
Susan_Sarandon	Frances_McDormand
Susan_Sarandon	Jessica_Lange
Susan_Sarandon	Tim_Robbins
Frederik_VIII_van_Denemarken	Oscar_II_van_Zweden
Frederik_VIII_van_Denemarken	Christiaan_X_van_Denemarken
Frederik_VIII_van_Denemarken	George_I_van_Griekenland
Frederik_VIII_van_Denemarken	Christiaan_IX_van_Denemarken
Frederik_VIII_van_Denemarken	Karel_XV_van_Zweden
Robert_Pattinson	Tom_Cruise
Robert_Pattinson	Kristen_Stewart
Robert_Pattinson	Brad_Pitt
Robert_Pattinson	Johnny_Depp
Robert_Pattinson	Robert_Downey_Jr.
Robert_Pattinson	Salvador_Dalí
Robert_Pattinson	Daniel_Radcliffe
Robert_Pattinson	Jude_Law
Aischylos	Sophokles
Niels_Ryberg_Finsen	Ivan_Pavlov
Niels_Ryberg_Finsen	Ronald_Ross
Kofi_Annan	U_Thant
Kofi_Annan	Ban_Ki-moon
Kofi_Annan	Kim_Dae-jung
Kofi_Annan	Nelson_Mandela
Kofi_Annan	Jimmy_Carter
Kofi_Annan	Boutros_Boutros-Ghali
Kofi_Annan	Saddam_Hoessein
Alfons_XIII_van_Spanje	Alfons_XII_van_Spanje
Alfons_XIII_van_Spanje	Benito_Mussolini
Alfons_XIII_van_Spanje	Francisco_Franco
Alfons_XIII_van_Spanje	Lodewijk_I_van_Beieren
Jean-Luc_Godard	William_Shakespeare
Jean-Luc_Godard	Norman_Mailer
Jean-Luc_Godard	Woody_Allen
Jean-Luc_Godard	François_Truffaut
Jean-Luc_Godard	Brigitte_Bardot
Jean-Luc_Godard	Jane_Fonda
Jean-Luc_Godard	Éric_Rohmer
Jean-Luc_Godard	Yves_Montand
Octave_Mirbeau	Émile_Zola
Octave_Mirbeau	Vincent_van_Gogh
Octave_Mirbeau	Auguste_Rodin
Octave_Mirbeau	Fjodor_Dostojevski
Octave_Mirbeau	Paul_Cézanne
Octave_Mirbeau	Claude_Monet
Alfred_Schnittke	Henrik_Ibsen
Alfred_Schnittke	Gustav_Mahler
Carl_Spitteler	Knut_Hamsun
Carl_Spitteler	Henrik_Pontoppidan
Carl_Spitteler	Karl_Adolph_Gjellerup
Ed_Harris	Jackson_Pollock
Ed_Harris	Ludwig_van_Beethoven
Ed_Harris	Viggo_Mortensen
Ed_Harris	John_Glenn
Ed_Harris	Charles_Bronson
Paus_Pius_V	Paus_Paulus_IV
Paus_Pius_V	Maria_I_van_Schotland
Paus_Pius_V	Thomas_van_Aquino
Paus_Pius_V	Paus_Paulus_VI
Paus_Pius_V	Elizabeth_I_van_Engeland
Richard_Nixon	Spiro_Agnew
Richard_Nixon	Mao_Zedong
Richard_Nixon	John_F._Kennedy
Richard_Nixon	John_Connally
Richard_Nixon	Gerald_Ford
Richard_Nixon	Dwight_D._Eisenhower
Richard_Nixon	Pat_Nixon
Richard_Nixon	Hubert_Humphrey
Richard_Nixon	Lyndon_B._Johnson
Richard_Nixon	Henry_Kissinger
Richard_Nixon	Elvis_Presley
Xabi_Alonso	Luis_Aragonés
Egon_Schiele	Gustav_Klimt
Andrej_Roebljov_(schilder)	Andrej_Tarkovski
Garri_Kasparov	Veselin_Topalov
Garri_Kasparov	Viswanathan_Anand
Garri_Kasparov	Bobby_Fischer
Garri_Kasparov	Vladimir_Poetin
Garri_Kasparov	Vladimir_Kramnik
Garri_Kasparov	Anatoli_Karpov
Garri_Kasparov	Vladimir_Poetin
Alan_J._Pakula	Warren_Beatty
Alan_J._Pakula	Jane_Fonda
Alan_J._Pakula	Liza_Minnelli
Alan_J._Pakula	Meryl_Streep
Emanuel_II_van_Portugal	Michaël_I_van_Portugal
Jenson_Button	Rubens_Barrichello
Jenson_Button	Lewis_Hamilton
Jenson_Button	Michael_Schumacher
Jenson_Button	Ayrton_Senna
Jenson_Button	Ralf_Schumacher
Jenson_Button	Jacques_Villeneuve
